Date of Review,User,Usefulness Vote,Total Votes,User's Rating out of 10,Review Title,Review
4 June 2019,cybrze,0,1,9,Shoot-em-Up with a brain,"Broadly typical of its genre but with a subtle difference - a reasonably decent script. The bad guys are suitably bad, the good guys are suitably good and the various doggies and horses get through unscathed. It is the only time (other than a football match) that I have had no control of my legs. Bring on No 4!!"
12 September 2019,SoenGaudou,1,4,10,Masterpiece !!,"John Wick: Parabellum is just perfect, I watched it streaming with a quality not bad and not at all disgusting. And I'm glad I watched it, because I've seen all the John Wick, and this one's my favorite. Long live Chad Stahelski.
Chad Stahelski is just having a great career, since I've been through all of John Wick, I should take my foot off the gas. John Wick: Parabellum is simply the action movie of the year, of 2019, it dethrone Avengers Endgame for my part, I mean I think it's much better, that's it.
Scenes.
John Wick: Parabellum invades the screen with action scenes, we take action scenes in the face, John Wick Parabellum puts us in full view, with his gunfight and his sequence of choreography, with its violence including the scene of Knives remains entertaining and very tenacious, the scene of horses with the big blows of extreme hoof in the guy's mouth, his satisfying motorcycle race with great action, the scene of the library where John Wick a giant with a book etc.
PERSONNAGES
After for the characters, it's bof, because there are some that are useless for my taste, the Chinese who is played by Mark Dacascos, the guy is just a fan of John Wick and I find his appearances useless, I find it not interesting. There's also the cwoer, where I don't hang on, because every time she appears, it's boring, the scenes with her are slow etc. After for the characters I love there's Sofia, a big talent edin in terms of combat, with her malinois too cute. John Wick who still survives but he can not fight well (because he's getting old), but it's getting less and less interesting for me. Winston the old man I still can't hold on to, Charon that I find a little more interesting Ssant in this opus because he fights and he serves a lot towards the end, I was telling myself that he is doing pretty well, John Wick and Charon is a sick duo. In addition there is Vivaldi's music from the four seasons in the scene where John Wick allies with Charon (I know it has nothing to do because I have to talk about the characters).
So here's my opinion on the characters ^^
NEGATIVE AND ILLOGICAL
And lately what bothers me in this film is that the guy who holds the white pigeon in his hand, gets sliced everywhere and we see him posay in his seat at the end. And lately it's that John Wick falls from hyper high, he takes the barrier hyper strong in his back and he stays alive. That's what bothered me. And then I was so scared for John, because if he died I would cry.
Well, I know my review is short, but I just wanted to show you my points that there are on this movie ^^
I can't wait for John Wick's blu-ray and steelbook to come out ^^
I ban the film at least 12 years with warning."
25 May 2019,cra-92403,1,4,4,All Gun Fight Sequences and No Real Character Development,"This movie is a direct sequel and picks up right where the second movie left off. John has only a few minutes before all the assassins of New York descend upon him and kill him.John is desparately trying to collect a few items he needs but is quickly confronted by one of tallest assassins ever. (FYI very tall people don't blend well in crowds and would quickly be caught.) This is where I lost it. John has an outstanding contract of $14 million and the super tall assassin decides to give John a heads up and a fighting chance. John (who at end of the first movie was shot and has been running all over New York) manages to win a fist fight with this guy. Even though John just pulled a book which contained some gold coins and a rosary, he for some reason chose not to store a gun in the book as well. Tell me John stashed a gun and I will believe it. Alas, that did not happen.In the next scene John, impressively puts together a gun from multiple different stock parts in a display case. After all his effort though, he fires one bullet? Come on man, keep using the gun until you csn"
25 July 2019,Ecclestria,0,0,3,What were they thinking?,"Most people who dislike this film say that it's 2 hours non-stop action/fight scenes and that by the end they get tired of it. I say there is not enough action, by that I mean original John Wick action, and too much droning on about the high table and the its secret society politics and bureaucracy B.S. and that's why by the end half the audience gets bored.Chad Stahelski kept saying in interviews that they ""expanded the story"". I say they didn't expand it, they just padded it with stupidity. Bureaucracy, politics, and gruesome rituals does not a story make. Tip: A little bit of mystery goes a long way.Talking about rituals, JW3 is taking a simple but brilliant action movie franchise too far down the conspiracy rabbit whole, taking the audience on a ride they did not ask for. Why was it necessary to brand John twice like a cow? And for him to accept and willingly subject himself to this treatment? Why was it necessary for him to self mutilate and cut his finger off? (Keanu's hand now having to be airbrushed in all subsequent movies.) Why does this alpha male unstoppable assassin all of a sudden emasculate and accept to be a servant to the secret society elites? In fact several times telling them that he WANTS to SERVE them. Happy to be a slave? WTF?Also there is so much christian symbology used throughout the film that it seems the writers are struggling with their faith and spirituality and are purging their religious existential crisis onto the viewers.I really hope that in JW4 John gets rid of the high table and all its nonsense in the first 15minutes and gets back to a semi-normal life, avenging new foes. What made the first JW story good was that John Wick was a HUNTER, not a prey or a servant, and he had a resemblance of a normal life, making him relatable to the audience.Now let's get to the action sequences. The library - great idea and well executed but was totally unrealistic due to the sheer size difference between the two of them. It felt like the villain LET John win, as he didn't do much to overpower him. I think a giant like Boban deserved to have a better, longer role written for him, somewhat like Jaws in James Bond.The horse sequence was much talked about in the press and interviews, and it was absolutely fantastic from beginning to end but much too short. More time should have been dedicated to it and less to the boring end-boss glass room fight, which just went on and on and on to justify the flashy and unrealistic set that they built. That set with its giant moving screen wall was way too matrix sequel-ly, and that's not a good thing.Ditto to the motorbike sequence, fantastic but much too short compared to the lesser, more boring fight scenes.The knife fight sequence was just right, but too gruesome. Loved the lead up scene to it where John had to prep and load ancient guns, I think this idea should have been explored further.The desert scenes were stunning, but the Casablanca sequence was embarrassingly Hollywood cliché, complete with belly dancers. Sheesh I thought for a second I was watching the SATC sequel. Keanu is a worldly guy, why did he ok this silly cliché-riddled drivel? The dog fight scenes were alright, but you get the feeling that whole Casablanca sequence was unnecessary. Here the story unraveled in an unpleasant way with Sofia having nothing but hatred for John (much like 'the Director'), despite the fact he helped her previously (alluding to a previous friendship) and some terrible dialogue about her urge to kill her own daughter. WTF?Finally, the semi-final battle at the Continental hotel which was true original John Wick style and amazing. Loved how they picked the guns, loaded them, did their thing (having to go for the neck) and then came back for the armour piercing guns and did the good work with those. It was cool that Charon actually got to do some action in this chapter (although not enough of it was shown!) and that he kept surviving and coming back to reload like John. Makes you question whether he is as good an assassin as John?Once again this sequel is missing the kick-ass soundtrack that the first JW had, despite numerous fans complaining about its absence in the first sequel. Still, the producers didn't listen and there are no cool songs in this film either.It pains me to give this film a 3 star rating, but I have to, due to the ridiculous unrealistic story, awful dialogue and the one dimensional characters with no depth to them.The 3 stars are purely for the brilliant action sequences and the actors' and director's work and dedication that went into them. The rest is terrible drivel, made all the more worse by the fact that it took 4 screenwriters to NOT come up with a good story."
4 November 2019,gcohen6,0,1,6,What just happened!,"I saw John Wick 1 and 2 and I loved them. They had an actual story line and had believable action. This was not true in John Wick 3. When the movie started, I was lost. I didn't remember how 2 ended and I couldn't understand why he was being made excommunicado. But, I went with it and hoped the answers would come. They didn't. Just a whole lot of killing.Then, it seemed, that to make up for the lack of direction, the side characters, Halle Berry and Laurence Fishburne were thrown in to help save the jumbled mess. It didn't.But the worst thing of the movie was the obvious rippoff of the classic, Bruce Lee's, Enter the Dragon, with it's ground breaking scene in the house of mirrors. I felt cheated. Yes, it is John Wick, and yes, he kills a lot of people, but... but, if you do make a Chapter 4, for the love of God, get the same people who made 1 and 2."
15 May 2021,ualtinova,1,3,3,You wanna kill worlds most dangerous assassin and you have a gun. What would you do?,"If you are a bad guy from John Wick: Chapter 3 you would run through him even though you have a long ranged weapon like you know a pistol or a machine gun.I'm not a joyless nerd but this movie has gone too far.For example in one of the first fights, four guys with all guns run through him with their cars. He fell down, wounded and they literally waited for him to stand up and run away. You didn't hear wrong, four guys, with guns waited for him to stand up, run away and make horses kick their asses.I know we all have a limit to comprened these kind of action movie unrealistic action scenes but this movie is literally took this to a really higher level. I feel like they're mocking us."
5 June 2019,mfib,0,1,9,Matrix 2.0,One of the best action movies. And Keanu Reeves acting is absolutely brilliant.The 2 year wait for the next episode will be torture.SpoilersThe action sequence with Halle Berry was beautifully choreographed.
10 June 2019,Camden_Parks,0,2,9,"Action, Action, Action!","John Wick Chapter 3- Parabellum was everything a John WIck fan could have wanted. The action in this movie is astounding. The first 25 minutes of this film were the best and it included a knife fight that was jaw dropping and some horse kicks that were flat out awesome. My only issues of this film were the incredibly unrealistic survivals of Bowery (Laurence Fishburne), and John Wick. Bowery was ordered to be cut 7 times for the 7 bullets he gifted to John Wick in Chapter 2 by the High Table. After recieving these cuts, Bowery appears to go limp and tumble over, but is shown alive and well at the end of the movie. As for John Wick, he takes a fall off of The Continental towards the end of the film and hits both a fire escape and the ground at about 100 mph...and LIVES. Just minor ""only in a movie"" events but it was just to much for me.
Chapter 4 will be made, and I am finding it hard to see how this series will come to an end if the characters can't die.
Still surely worth the watch and the Blu-Ray purchase."
21 June 2020,jugdedoverit,0,1,5,John great with shooting but looks slow with fighting?,"Yeah another movie from John Wick with a lot of..,, you guest is shooting, blowing things up, fighting al so much more.
But actually not really a big story line. But what do I care it's John Wick 'wicked'.But actually this movie is not that great, sorry Keanu. But don't fight against quick martial art fighters. You van clearly see that they wait for you.But hell, if you like the rest saga. It would be fun to watch. Hope that if they produce another. They will keep John just by shooting, and not the slowmotion fighting from the Matrix.
That was a good movie though."
29 May 2019,joro_b_87,1,3,10,A truely fantastic action movie - just go and see it!,"The world that John Wick is a part of has been developing for three movies already and it keeps getting better. The story is not the most complicated one, however, it does develop also and in my opinion is quite good.
Chapter 1: The first part of the movie was portraying John as a normal guy living in a normal world. Very little was known about the assassins and their own secret world. Towards the end of the movie we only knew a little more about Keanu's character - we knew he managed to get out, but it was not clear how. We knew he was skilled assassin but he was getting some beating too since he was ""Retired"". We knew that there are others like him but we did not know exactly what kind of life they were living.
Chapter 2: At the end of the first movie, John Wick said he was back and we could see that in the Chapter 2. The action went up, he became more effective and brutal and more parts John Wick's past were brought up. It's important to remember that all three movies basically take place in a very short time of each other in terms of the story line - the motivation of the character also developed from seeking only for revenge in Chapter 1, then looking to finish that revenge and trying to break free again in Chapter 2. In Chapter 3 he was even seeking refuge because he saw that he cannot win this fight.
Chapter 3: Apart from the first few action scenes, John Wick was trying to escape - he was looking for a way to end this since it was clear he cannot keep it up. The way they shaped the story that he got a safe passage back to NYC, throwing him back into the madness was actually quite clever. By doing so they managed to justify his travel - his motivation to leave NYC was to escape the bounty hunters who were after him, his motivation to go to Casablanca was to put an end to the contract on his head, going back to NYC was supposed to finalize that deal. His desire to see Winston as a friend was also understandable - he lost Marcus (Daniel Defoe's character), he lost his wife and he just came back from years of living a ""normal life"" so you could see he was more sentimental than his ""old self"".
The action scenes is the thing that defines the entire franchise, but there is still decent story line which can introduce other characters and can keep things interesting for quite a while. Definitely a fantastic action movie - just go and see it!"
13 September 2019,gonzalezpedro-73886,1,2,2,Disappointment,"It is not the same like the first or second , the story has been water down . Not looking forward to John wick 4."
25 May 2019,forthfromlast,0,1,10,10 for the doggos,A whole franchise could be built around a girl and her dogs taking on a cafe full of baddies.
18 May 2019,ohalloran,5,19,2,Beyond dumb,He's shot five times and falls off a building but he's not dead. Ugh
31 May 2019,justdoesdesign,0,2,9,Death in Variety,"One point I would like to make is that if you go into this movie just to see people get shot up, then you're probably gonna like this movie as much as the fans. Personally, and this just me, I see the comments about the unrealism and I must ask; do you want to just see some basic special ops predator fighting?
Here's a guy who was part, got out, got disrespected, got back in, got betrayed, then got triple crossed, by this super secret ultra lethal assassin; do you think the way people are killed by him would be normal??
The fight scene with Halle Berry's character was one of the best and more realistic, because we all know she wouldn't have survived without the dogs.
The camera angles, lighting, outstanding. Music synchronization to the shots being fired.Believe me, going in the movie with an open mind will make the film a ton of a lot better. Oh and also, the movie honestly wouldn't have benefited from more dialogue, and that's not a bad thing, it just doesn't need any unnecessary talking."
8 September 2019,jaketaylorUK,1,2,9,"Amazing Film, Better than Expected","Watched this on the plane from Orlando last night and I thought the atmosphere would ruin it. I was wrong. I was gasping, hiding my eyes and just shaking my head in the utter violence in the deaths in this film it was amazing. It's totally over the top, it's ridiculous but that's the point. You don't watch this film for reality AND we get some background about Mr Wick that's mind-blowing! This film is exactly what it says on the tin and I'm already pre ordered for the 16th Sept digital release so I can watch this at home in true HD. So many parts of this film were perfectly executed including the Halle Berry dog fight, the first book death and the amazing fight with Zero's two goons at the end which was epic fight gold. So many good actors and actresses in the film make this the best ever. This includes the dogs and the horses too! The Adjudicator is v. scary, Zero and his team unstoppable, Roll on John Wick 4!"
11 October 2020,jerri-farley,1,3,1,No plot.,"I kind of enjoyed the first John Wick. Second not so much. This was utterly pointless.It seems everyone works for the table, I mean everyone. Every street, building, room John walks into contains at least 50 people working for the super secret underground organisation. John manages to kill hundreds as they seemingly wait in line for their turn to be killed by him. Including two bud loads of the tables apparent best.Then at the end he falls from the roof of a multi story building, bouncing off several things on the way down. And still survives. Not even knocked out.I'm all for suspending believe when watching a film and would have been happy to do so if this film had a plot or a story but it has neither. Just John Wick going from place to place shooting people in the head."
3 June 2019,ilikecheese82,0,3,10,A New Benchmark for Action Movies,"They ticked almost every box conceivable for this film, aside from some minor issues and nitpicks this movie is my MOTY bar none, and i've seen plenty this year.My only concern is the end of this film and the end of the previous one were a bit contradictory, i was under the impression that John Wicks goal at the end of the 2nd was to achieve more or less exactly what he was suddenly just agreeing to with Lawrence Fishbourne at the end of 3, i am only concerned that the 4th installment wont be logically consistent and will struggle to immerse viewers into the film as the Wick franchise will start to stagnate and rehash its own storylines.The casting was great, the action was truly 10/10, the inclusion of well loved martial arts and action movie actors that are still c-list in Hollywood, so they aren't too expensive to hire, won't take away from the immersion via their inclusion, and will still put in the effort to work hard and put on a great show, was VERY appreciated, loved seeing anyone from movies like The Raid/The Raid 2.Go see it, it's amazing, gritty, uncompromising violence as art."
20 May 2019,morellomole-71898,0,0,6,Great violent fun.,"Yes it was great fun. Yes the scenery / cinematrography was fabulous. Yes it was all out action. Yes I will be seeing the next film. Yes I am able to suspend belief for the sake of a good viewing experience. However, surely by now all the 'bad guys' (a blurred concept in the John Wick universe), must realise that to run at John Wick with a gun rather than selecting a secure vantage point to take a head shot is a bad idea. Surely they realise that after running him over repeatedly in cars, the best time to get him is before he gets up and runs away again. Surely the high table are less flippant than to swing their decisions based on a good fight?etc. etc. I'm okay with the concept that keeping a low profile on the back of a horse in New York city wouldn't be everybody's choice, but there are just too many situations like this that make it hard for me to completely immerse myself in the tidal wave of John Wick mania. And God knows I want to because it is all just so much fun to watch."
14 September 2019,k-n-tharindu,1,4,8,Baba Yaga,"Baba Yaga is an old female witch, but in here john wick state as baba yaga who stand above all and sees everything through, and get into the underground overlords who got the 7 cuts Drinking a ""fanta"" is kind a funny to watch"
21 June 2019,zackat-76885,0,1,10,Best action movie!!,"This movies is a action movie masterpiece! Every single shootout and fight scenes are different from eachother. The Action is exciting and brutal and cool. It's a movie for action movie fans. I watched it in the cinemas and I was engaged to the movie. The scenes were insane like the libary fight scene, the shootout in Arabia, the motorbike shootout, the stable fight scene. It all was amazing! I recommend to watch it to all people. It sometimes can get a bit brutal. It way more violent then the other two. But it's more action packed then the other two. It's a must watch movie they you should I watch. That why I give this movie a 10/10 and when I do give something 10/10 I mean it's REALLY GOOD. So watch this movie you won't regret it!"
28 March 2020,jhumby-896-424099,1,2,3,"High hopes, low entertainment, not all bad","After thoroughly enjoying the first and second instalments of John Wick I had high expectations for the third movie. The initial appeal of the John Wick franchise was due to a fresh idea, interesting storyline, great fight scenes and great editing and special effects.Unfortunately with this movie the fight scenes (although done well) have been dialled up to 11 whilst leaving all other important aspects of filmmaking dwindling as an afterthought. The storyline is an amazing concept but is overshadowed by stupidity long fight scenes and some less than ideal scriptwriting.The movie could have been 30 minutes shorter and still had been as entertaining. The fight scene with Halle Berry and her dogs was the highlight of the film, it was done so well. If only the amount of effort put into that 10 minutes of the film was carried over to the rest it would have been half decent.If you liked the first two movies you will of course have to sit through this one but just don't go into it with high expectations."
19 August 2019,aynatabrizli,2,5,2,Weak action scence,Not good action.this was like animation.i expect a good movie
22 February 2021,mrSawmovie,0,3,3,You should stop on trilogy...,"There is that saying: ""You can't jump higher than your own head.""
1st movie set the action bar very high, now they tried to get even higher but failed... the fighting is over-choreographed to the points its looks like dancing at this point, you can see it without even slowing down the footage.Now about the story/plot, I like ""gun-fu"" action movies so when I see action like in John Wick 1 plot took second place and I didn't cared much about it. but in 3rd (also 2nd) movies the action part failed so now I looked at the plot and there is just mix of all possible ""cool guy"" cliches combined into single John Wick dude, he is child of Belarus, also part assassins creed etc. at least they could do their homework and learn that assassins didn't cut ring fingers IRL.
Also that bullet proof suit?? what is that? bullets got impact energy you know?And what was probably the worst thing for me is the ""Russian"" language they ""speak"" in John Wick, I have never heard anything worse than that in any movie/show, is it was that hard to hire someone who knows Russian as consultant at least if you plan to involve Russian mafia and give them dialog lines?So my suggestion to the director:
Please stop, its already two movies too late, there is no need for movies 4, 5.
don't go full Fast and Furious..."
24 August 2019,yk-krasynska,0,0,7,overall great series !,"I love the john wick series but the action scenes do become dull and annoying even, especially when they double team in Casablanca and it feels like you're playing COD. more ""bots"" keep coming out because they are stationary and end up overkilling."
19 May 2019,arijitnath-87205,1,3,10,beautiful and interesting,"Everything went a it was thought after watching chapter 2 and assumed by the trailer nothing overdone or played loose instead everything was so rigidly represented that each and every sequence seemed so interesting and satisfying kudos to reeves for his committed hard work and effort behind perfection of his role....totally paid off and one thing which i missed in the movies was the song ""keanu reeves"" by ""Logic"" at the credits scene damn it would have been a bomb apart from it i loved the movie and yeah eagerly waiting for chapter 4 to find what happens to the high table and winston....damn!"
19 May 2019,nratliff71,1,2,10,John Wick 3.....BEST MOVIE OF 2019!!!,"This movie will not disappoint!! The fight scenes were phenomenal. Halle Berry with her dogs were badass!! The back story of John Wick and how he became one of the greatest assassins of all times was short, sweet and to the point. The movie kept me on the edge of my seat for the entire 2 hours. I will be seeing it again and can't wait for John Wick 4!!!"
25 May 2019,lynnrush-906-18020,0,1,5,So sad about this movie,"My hopes were high, maybe that's why I was so disappointed. Action was amazing. But wow, it was overkill and the plot got lost in the violence. Don't get me wrong, I love me a kick ass movie, but I need a little plot, too. And to stay alive just to remember Helen...not enough. The violence was Kill Bill style which felt like it undermined the prestige of the franchise. Halle Berry and her dogs were the best part of the entire movie. She was so bad ass. Sorry. Wanted to love this movie so much."
8 December 2019,drweb-11405,1,4,5,"Getup 10/10,","But the screenplay, actually the action scene are 1/10!"
5 October 2019,creator-22575,0,1,8,Too much violence and action,"It has been so long that i watched the previous ones 1st and 2nd movie. Especially first one was quite balanced. Nevertheles chapter 3 is full of action scenes. They were all qualified parts but from one point, the action waves are getting same while watching them breathless. I wasnt sure about it while seeing the movie but sometimes i felt like this. Scenes are quite well and keanu reeves has satisfied me with his acting. I strongly believe that there will be 4th chapter it was obvious."
23 September 2019,Fenix_Bloodstone,1,2,9,"Action, action, action! Oh yeah!","All of the Wick movies are great, this one is not a disappointment. I see people saying not enough substance, but this picks up right after chapter 2. You don't need to rehash a new story line, this starts off with a ton of action and keeps going until the end. Cannot wait till Chapter 4."
17 August 2019,ajitinnovative,0,1,7,Full of flight and action.,"Full of gun shootout, basic fight, samurai style sword fight.baba yaga is not done yet, waiting for john wick 4, because john wick's frustration is gonna terminate High Table."
28 September 2019,thelivingned,0,2,10,I love it,I actually enjoy the story but I could watch this film with the sound off to music the fight choreography is crazy the first guy to die gets killed with a book and the scene with halle berry and the dogs is unreal the violence ballet continues and I can't wait for chapter 4
12 June 2019,queradibetty,0,1,10,Action pack! Never a dull moment.,"Many More John Wicks to come... great plot, theme and climax. Mr Wick always finds a new way to kill in his movies, I Love it! Would see it multiple times if theaters were free."
1 June 2019,BlazeIt2G,0,0,8,Chad and Keanu nailed it yet again,"The action set pieces were relentless and absolutely incredible, especially the two major gun fight sequences which were probably the best i've ever seen. The performances were all fine, and the rather simple plot also took a very interesting turn after a couple twists at the end.Overall, i'd say i still like the first John Wick more because i feel like Keanu gave his best performance in that movie and Viggo is still the best villain so far; but this was a lot better than Chapter 2 imo.I'm very excited for Chapter 4 now. Can't wait to see John take on Winston, who i think can surpass Viggo as best villain; and more of the action...man this franchise just NAILS the action all the time. So good."
17 May 2019,ceazthemoment,1,4,7,Love these movies but 3 was ok,"Huge fan started fun fast then like halfway felt lost story evaporated, yes there were great moments and Halle Berry acting and her gun fighting was on par with JW then after that great scenes started going downhill very pridictable and plot faded after 1-2 revenge was pretty much settled then JW could of escaped but instead wanted to come back into this lifestyle cut his finger off to go back, which as a fan I'm all for action but a Little extra story goes a long way build some new characters story arc if they plan to do more. Last thing the villain was ok but for a 3 movie I felt it needed a super bad ass villain. Regardless it's still a good watch non stop action and great fighting scenes still I think a 7/10 recommended watch"
16 December 2020,lulzshadowwalker,1,3,10,pure action/thriller fast-pace and personally like the plot,"I really really enjoyed this movie, I like the plot where John's that one guy and he's up against literally everyone including ""The High Table"". Going through it I felt like this should be the last chapter because they might have to not stretch it so long to the point it gets kinda repetitive and eventually die like many many other sequels..but I was wrong the ending was so good that I'd be glad if they make another at least 10 more ~~~ I get it, some might say that fighting scenes just feel repetitive and boring after a while but gotta say that some fights are especially unique where we genuinely fear for John's life and others are pretty aggressive which makes the experience pretty immersive maybe even scary. Moreover you can't predict what's going to happen like 99% of the movie."
8 March 2020,markogalovic7,0,0,8,very good action movie,Very good action thriller one of the best non stop action and very good action scenes
9 September 2019,l_b_747,0,1,6,"Fun, however...","I know the coreographies are cool, the movie is interesting, however I find quite hard to swallow the many instants in the movie when John's opponents are facing the bogey man killer, have him under the blade or at a clear shot sight, the chance to be acclaimed and earn 14~15 M cash, then just let him go or give him another chance... This ""killer respect"", admiration and stuff eventually reaches a point of over exageration. An old plain saying about murdery sais plain ""if you want someone dead, kill him/her immediatelly, no chat/talking"" ..."
18 May 2019,zonerzz,0,0,10,I Would vote 9.5/10 but it is not possible .,"The reason I dont give it a 10 is because it missed something .. Cant tell you what it is but I felt it in return of the king final battle and in Matrix Reload Highway scene . It has brutal fatalities and plenty of knife fight . I found the fight scenes different from the 2 others movie, it was refreshing and they were more detailed .The dog scene was awesome and Hally Berry did really good. We've got to know more characters and this bring more options for chapter 4 .I would of like a more epic final battle in the case john wick would of die but knowing that there will be a 4 th and knowing that he will be fighting alongside with lawrence , Hally and probably Winston against the high table for a huge epic finale is promising .What I liked most is that every kills or action scenes could actually happen in real life , theres no captain marvel and theres no hulk there only Skilled assasin's that trained all their life. they dont jump from towers to towers in Cars either ( fast and furious ) . Please note that I liked the fast and furious movies but you can clearly see that actors from the john wick movie actually worked hard to make these scenes credible.To me it is the new era of action movies and so far John wick is the one to beat .thanks"
12 June 2019,gavindon24,0,0,7,Definitely good but not as good as the others,"I had a good experience with this movie, as I did with all 3. However I do think it was the weakest of the so-far trilogy when it comes to story (though these movies aren't really meant to be watched for story). But, at least in the other movies I was intrigued by the plot, where in this one I just found myself waiting for the next fight scene to go down.It also struggles in that the best fight scenes happen in the beginning of the movie. The creative kill in the library against NBA's Boban Marjonovic, the stable fight using horses was non sensical but amazing, and my favorite, the glass cases filled with knives were great, I thought if the rest of the movie just does this it'll be the best one yet. However I think after that they start to falter.John fighting with Halle Barry's character had a lot of great gun fu, but I realized there that im really only interested in seeing Keanu Reeves take down the red shirts. Every time it went to Halle Barry (although she executed her scenes beautifully) I just wanted it to go back to our protagonist's famous headshots and takedowns. The fights also suffer where the other 2 movies didn't as much when John fights 2 opponents at a time, he hits one and he's stunned for a minute rolling in the background as the other attacks him, then stuns that one and the other guy gets back up to attack again.Also, the scenes where assassins that work together in stealth to slice up guys for the high table woman were so cool, but when it came time for Wick to fight them it was a bit underwhelming. It felt our protagonist was making mistakes during the fight for the sake of the plot and didn't flow as well as it should've, where instead of showing him start to get tired and faltering, he really should've been going all out against these other fantastic physical actors in the final fights against the 2 groups of shinobis for the climax of fight scenes.I was also not expecting to laugh as much as I did, the humor was subtle and didn't suffer from the marvel humor that action movies keep recycling that goes on for too long.I'll probably like this movie more when I see it a second time. The story is missing the simplicity of the first, and missing Common from the second (was really expecting to see him come back in this one). I'm still super excited for the 4th and hope they keep pumping out these out until immortal Keanu is finally returns to wherever he came from."
21 May 2019,todiantoniu,1,5,5,Average or a bit disappointing,"I loved the first part, enjoyed the second chapter but the Parabellum is well below both. While starting with a quite fast pace it slows down after the first 30 minutes. Fighting scenes and dialogues are the major set back of this third chapter; very very unnatural fight choreography especially from Keanu. He is presented much more vulnerable physically, contradicting the concept of Baba Yaga and foundations of his character. The dogs scene and the motorcycle chase are flashy but lack substance, reminding me of poor martial arts Chinese movies. Going from bad to worse, the final fights are actually disgusting. Again a great movie turned into a franchise is not always a recipe for success."
21 November 2019,tadeumsf,0,1,6,K Reeves is the new Steven Seagal,"There is no plot. The entire movie is Wick going up and meet someone high in the circle, and goes again, another guy in the hierarchy. Goes to Egypt, meet up another big picture guy in the food chain...where is the script? The story telling is awful in this flick.
Although, the combate scenes are high level and well performed. You need to tell an adventure and expose some qualities and flaws, points of view throughout the characters.
When you undermine your villains it's really bad for the movie, inflation of the soldiers, you kill five sentinels without any trouble.
Expected more. Another sequence that blow up in the second movie and moves on!"
15 May 2019,jessesianturi,2,28,7,Keren,"Apakah masi berlanjut ke john wick 4 ?
-Sampai Jumpa-"
22 October 2020,sharsadkk,1,4,1,My rating is 0,"Why would everyone has to have a dog and someone has to kill that dog and because of that everyone else has to die. Johnwick movie series revolves around this plot. Death of one dog is unforgivable but killing men like flies is fine. It's like we have to see the movie from the perspective of a dog.
Only two words repeatedly you hear in this movie. High table and ex-communicado. And fight scenes are like the movie makers were so lazy so they shot only one sequence of fight scene and copy pasted it 100 times.
Everytime k.reeves or h.berry seems to give an impression the person they are going to meet could kill them just because they went to meet him but then shows that person and his army has been defeated by them even without them had to plan or prepare. Why in the first place they act like they are afraid of them if they knew they both could easily eliminate him and his army that too at his place if it comes to that. Ridiculous. Actually I stopped the movie at this point. And I really feel pity for those who actually think this is a good movie."
21 July 2019,aliabaas-20662,0,0,9,Good,Very good I like it so much and I will see the next chapter of this film
31 August 2019,dashcamjournalsph,0,2,7,Attention to details,"The traffic scene with the horse notice that the cars are behind each post, who drives like that. They just turned the head light on to make it look like they're drivingThe scene where he was being branded with a cross, his right shoulder wound is gone."
26 February 2021,u-31475-50343,0,6,4,John Wick is just too strong,"I honestly fell asleep during this movie. Not because it was boring, but because I had no reason to care. And maybe because it was boring.The Problem with John wick is that he as a character is too strong. There's a scene where him and Halle Berry bulldoze through a whole army with the help of some dogs and pistols. Why am I bringing this up? Well if JW can kill a whole army then there's no stakes, if there are no stakes, then there's no need to be invested because I know he'll win every fight. f Which means no tension and hence the movie just gets boring.Also the fight scenes went on for way too long. a 5 minute fight scene is way more interesting than a 20 minute fight scene, the whole movie actually felt like a fight scene, which is not interesting if you've seen the first 2 movies"
9 November 2019,crisnofear-247-471502,1,4,8,Guns guns guns,"Wick's movies are always great but I missed cars and didn't like the computer effects on blood splitting and some other scenes. Also the hole movie is all that fast shooting everywhere and Wick doesn't get hurt like in movie 1 and 2.. The guns are top level and he don't even get a missed shot near his arm?? On this one he's like Wolverine! Only at the end he is wasted, till then he is walking and fighting the biggest enemy fresh and fast, even though the bad guys saying he is slower by now.
On the other side the movie is fast and rich in locations not commonly seen."
6 June 2019,bu-salman-111,0,1,8,Creativity in action scenes is absolutely amazing,The image processing was superb as the story goes back and forth between the characters
19 May 2019,m-a20,1,4,10,It's worth it,"I strongly recommend it
I like it , and I would love to take my friend to see it again"
25 May 2019,rakerkeith,0,2,9,John Wick Shows How Some People are Dumb Enough to Bring a Gun to a Knife Fight...,"... or a horse fight. Or a belt fight. Or a book fight. Or whatever hard, semi-hard, or sharp object might be laying nearby.John Wick 3 is simply a continuation of the story and action that we've grown to love from the first 2. This one may not have quite the same heart as JW1 or even JW2, but the action is easily as good and maybe sometimes better. With each movie, I become more and more impressed with the fight choreography, creativity, and camera work. It's really amazing to watch. For reference, my favorite movie of all time happens to be The Matrix - mostly for the underlying themes and visuals - but also for the action. In John Wick 3, there was actually a moment where I thought to myself, ""John Wick 3 (and/or the series) has surpassed The Matrix as my favorite movie."" I think I pulled back from that a bit as the movie progressed, but the jury is still out. JW4 is looming. :) Also, this goes without saying, but if you didn't like the other John Wick movies or that style, certainly don't bother. You won't enjoy this one either. John Wick 3 is just more of the same."
