Date of Review,User,Usefulness Vote,Total Votes,User's Rating out of 10,Review Title,Review
29 July 2012,kingwreck,4,9,4,Avenge Marvel,"From the beginning off this movie turned one completely off. The choice of a bad guy was horrible, a pure hype machine of a movie. Robert Downey is a good actor but his trite portrayal of being charming grows tiresome. Marvel movies have alway's lacked depth and true heart. However this movie engages than cruises by fast, a popcorn movie full of great marketing. A movie like this deserves one view, but really easy to forget its poorly written, acted due to all the hype. Its time for Robert to hang the the suit up. The first Iron Man was the only good one, the character is now dull and annoying. Liam as Thor has no on-screen like ability or charisma. Chris Evans plays a somewhat convincing role but he couldn't act his way through Fast And Furious. Mark Ruffalo is the only saving grace of this movie The Hulk will always be a hard hero to get right, he makes it work on all levels. All in all this movie has become pop culture thats all ;a dumb popcorn movie that works until it starts and ends. Another mediocre Marvel movie pretty much this leaves nothing to the imagination."
6 May 2012,DJRMewzique,2,6,8,"Far from perfect, but the perfect start to a blockbuster summer.","Guaranteed to be one of the biggest films of the year, is ""The Avengers"" going to be one of the best? Well, no, probably not. But with the biggest opening weekend in North American history, I am sure no one cares.After years of Marvel entries, introducing us to the upgraded versions of the likes of Iron Man, Thor, Captain America and (in an unfortunate turn) the Hulk, it was all culminating to this: The Avengers...where all these guys come together, along with Nick Fury, Black Widow and Hawkeye (who?).With such a long wait, was the anticipation worth it? Well, sure...I think so! Not being a huge comic geek, I thought the film was thoroughly entertaining. It was fast-paced, action-packed and the writing was good, punchy and terribly funny. To be honest, there could not have been a better choice of film to officially kick-off the 2012 mindless blockbuster season! But is the film itself perfect? No. Far from it. There are lulls in the action that could have been slightly edited. There are jumps in the story that may not be noticed by a fan of the comics that are in the know but leave non-fans scratching their heads a little. And most importantly, there are scenes where the special effects are (ack!) off, and the use of CGI is really noticeable. Really noticeable In a film like ""The Avengers,"" and their $220 million budget, the effects should be absolutely flawless, and the end result here is far from the truth.And the Hulk being 100% CGI is only part of the problem.With a film of this calibre, the one thing that should be absolutely perfect is the special effects.So yes, Robert Downey Jr. does as good a job as ever, Chris Hemsworth and Chris Evans are just as expected (although we were robbed of at least one shirtless scene each), Jackson is slightly less intimidating than Fury actually should be, Scarlett Johansson is pretty, Jeremy Renner was alright as whoever Hawkeye is while Mark Ruffalo was surprisingly great as Dr. Banner. Really noteworthy? HIMYM's Cobie Smulders and the return of Clark Gregg as Phil Coulson.And yes, Joss Whedon was certainly the man to helm this film, and there is no doubt that I will be first in line for the two eventual sequels.But no, the film is not perfect. If I had a word of advice for the next instalment: the CGI should be flawless and if you're going to release it in 3D, make the 3D pop, or don't bother doing it at all.But, again, yes, overall, ""The Avengers"" kick starts the summer in grand style. But there is no doubt that I am still looking more forward to ""Prometheus"" and ""Dark Knight Rises,"" both of which, I have a feeling, will be much higher quality films. But neither will be nearly this much fun."
17 May 2012,md5000,5,15,5,The Avengers Real Movie Review,"I just saw The Avengers movie and still don't know what to say about it.Its Funny that real everyday people write real reviews on this moviesite and the next entries placed above the reviews are from fake accounts giving this movie 8 or 10 stars,real talk.This is a 5 star movie.Its good but not great. The Avengers is first of all- Not the best movie ever made nor is The Avengers better than The Dark Knight or even Spiderman 2. If someone tells you different , they may have the mind of a five year old. The action is good and the characters all play their roles great, but something is missing in this movie.If the main villain Loki and his crew of aliens became a threat to any city in the U.S. I would laugh and take my chances. Am I the only one wondering where were the U.S.Airforce ,Marines,Army or even the Navy,when a whole entire city is being attacked ? Who were the aliens shooting at when they came from outerspace ? They sure wasn't hitting the people running around in the middle of the street during the entire battle scene.Did any hardworking bank employee,cop,or other random person running in the street get hurt? I didn't see any. Bad writing and action sequences ruined this movie. I was also wondering,couldn't Thor just electrocute most of the aliens for about 30 mins instead of fighting them one on one? He can control lighting. I would still say this movie is entertaining but watched by fans and viewers with common sense , this movie is a comedy and very very very overrated."
12 May 2012,MisterKevin,3,7,8,Joss Whedon Scores Big!,"This movie easily did even more than I expected it to do, and I expected a lot b/c I am a big Avengers fan, loved the recent Captain America, Iron Man and Hulk Movies, and I think Joss Whedon is maybe my favourite recent writer and director of anyone else out there. I've been waiting for this movie since Sam Jackson's character from the government agency said ""Stark knows he's not the only superhero in his world"". The Avenger Initiative is action packed, fun, just a superbly entertaining and well done movie. I never would have believed it could be possible to put all of these characters in the same movie and do them all justice, at least not unless the movie was more than three or four hours long! What a fantastic, fun movie this is, I highly recommend it and already want to see it again."
28 May 2020,alcantaraj-16594,1,3,6,UMMM,"I get that a lot of people really enjoyed ""The Avengers,"" but for me, it's actually a bit boring."
28 December 2014,slightlymad22,1,5,10,Robert Downey Jr Steals The Show,"The Avengers Assemble is almost perfect entertainment.Plot In A Paragraph: Some of Earth's mightiest heroes must come together and learn to fight as a team if they are to stop the mischievous Loki (brother of Thor) and his alien army from enslaving humanity.Whilst there is a real lack of tension as you know, none of the main heroes will actually die, it's still an entertaining movie that hits almost all of the spots.Of the cast, Chris Evans is solid as Captain America, Chris Hemsworth does a great job as Thor, stepping into Ed Norton's shoes, Mark Ruffalo is a brilliant addition to the cast as Bruce Banner, Scarlett Johansson looks great and holds her own against the big boys too, Tom Hiddleston is a lot of fun as Loki and Clark Gregg is worthy of note as Agent Coulson, Samuel L. Jackson brings what Samuel L. Jackson brings as Nick fury and Jeremy Renner is fine as Hawkeye. But it is Robert Downey Jr who steals the show as Tony Stark/Iron Man.I look forward to the second movie."
4 June 2019,Deadpool2016,1,2,"
                            Was this review helpful?  Sign in to vote.
                        ",THIS IS THIS GENERATIONS STAR WARS (Blockbuster Cinema Will Never Be The Same Again),PROS:The Entire Avengers Cast Is FantasticJoss Whedon Amazing DirectionLoki Is A Great VillainThe Clever And Witty ScriptThe Character Dynamics Is PerfectThe Inventive Action SequencesThe Comic-Esque VisaulsThe CGI Is PerfectAlan Silvestri's Now Iconic ScoreMark Ruffalo Is The Perfect Choice For Bruce Banner (And The Hulk Was Amazing)CONS:NONE!!!!!
30 April 2012,rogerdarlington,1,4,"
                            Was this review helpful?  Sign in to vote.
                        ",Worth the wait,"For we super-hero fans, this movie has been long time coming but the end result largely justifies the wait. We've had two Iron Man outings and separate films highlighting Captain America, Thor and the Hulk. Now these four - plus the lesser- known Hawkeye and Black Widow are assembled by S.H.I.E.L.D to combat Thor's evil brother Loki whom we have seen before. Balancing so many larger than life characters and featuring so many special skills must have presented a mega challenge but director Joss Whedon - who gave us another ensemble piece in the under-rated ""Serenity"" - has done a skillful job and as co-writer he has crafted a sharp script with plenty of wry humour.No viewer will doubt that British actor Tom Hiddleston makes a wonderful super villain, but opinions might differ on who makes the best super hero. All six candidates - Robert Downey Jr, Chris Evans, Chris Hemsworth, Mark Ruffalo, Jeremy Renner and Scarlett Johansson - give fine performances and bounce well off one another in the early, competitive phases but, for me, Downey Jr is still the ace in the pack.There is plenty of action and excitement and the special effects are well done, although it might make a change for a city other than New York to be smashed up and, in the 3D version I saw, the extra dimension only really worked in the final titanic battle."
10 May 2012,tomb_92,2,6,8,"Essentially a dumb, loud, explosive action film, but a dumb, loud explosive action film done well.","I had my reservations about Avenger Assemble for a long time- it is not my sort of film. The only previous films in the saga I saw before this were Iron Man (which I didn't like) and Captain America (which I did). What made Captain America for me was that it was interesting that is was set against the backdrop of world war II, and the redeeming feature of Iron Man was the witty dialogue between Robert Downey Jr. and Gwyneth Paltrow. So the task is, how do they make a film with all of these stars, with so much back-story, set in the modern era, without it turning into Iron Man 2.5 (which it does in places), that lives up to the MASSIVE hype? Let's face it, since the film has been building up people's expectations for that long and with so many huge stars competing for screen time and the best dialogue it was never going to be anything but a little bit of a mess. What it is though is an enjoyable mess. They don't go down the route of the Transformers films (Revenge of the Fallen in particular) and just spend 2 hours making 2 dimensional robot characters smash each other up. Avengers Assamble is enjoyable because of the characters involved. It is to its advantage that the back-stories for most of the main characters have been established already, it means that we can just get on with the film and not spend to much time discussing the wherefores and the hows. It is also good that despite having only seen 2 of the previous 5 films I was able to understand perfectly well what was going on the film. The story is very simple and not at all confusing (unlike Transformers ROTF) and requires very little thinking. If you do take anytime to actually think about the film it is clearly just a ""slot A into tab B"" affair- very predictable and formulaic- but if you take it for what it is and enjoy the ride it is very entertaining. It is the characters that make the film. Unlike the Transformers films the characters are all unique and well rounded. They all seem to have their own part to play (apart from Black Widow, who aside from looking good and being the token female seems to have nothing to do and no real superpowers). It does turn a little into Iron Man 2.5 at times, after all it is clear he has the best powers and Robert Downey Jr. is the biggest star so it is hard not too. Some of his lines do get a little less witty and a little more silly at times but it is never really too much of a problem. Each character does have their part to play and it was interesting watching their interplay on screen. The film as a whole was nothing more than a formulaic affair, going from confrontation to confrontation without much to link it together, but this is not really a problem. It relies heavily on special effects, which is OK since they work well in the context of the film. The final huge CGI fest that was the end battle was done very well, with each character getting a similar amount to do (with the exception of Black Widow) and it was consistently interesting (unlike the climaxes of the Transformers films which were just dumb smash 'em up's for an hour). I do take issue with one thing though- a tiny amount of CGI in the climax battle was quite poor (Scarlett Johansson flying on the hover-bike thing)- almost unforgivable in a film that relies to heavily on special effects and which has such a big budget. The actors do a great job, for me Mark Ruffalo stealing the show with his unhinged, unstable Banner, though Tom Hiddleston was great too. It is this that makes the film so watchable. Without such interesting characters the film would just be a big dumb mess. In the end the film is nothing more than formulaic but a very well done formulaic film. The director Whedon clearly knew exactly what he was doing at every scene of the film. I think it is very commendable that with the amount of hype surrounding the film and the number of stars competing in the film that he has formed anything other than a complete mess. When it comes down to it Avengers Assemble is an enjoyable film, made so by the characters and the actors portraying them. It is very funny at times and surprisingly never boring. It's not particularly clever but it know's how to appeal to a wide audience and fans alike and it is an achievement."
26 October 2012,alimuhdshahid,4,9,7,Bad?...NO! Disappointed? YES!,"Even with the action packed fighting scenes of numerous superheroes and very clever humor, The Avengers fails to live up to its expectations as being the best superhero movie ever made.Basically, the only people who were acting in the movie were; Captain America, Nick Fury & Black Widow, the rest were there just to fight. Even if that was the soul purpose of the movie, not a lot of work was put into the performance of the main characters, except for the ones mentioned above.Still don't know why Captain America and Hawkeye were casted in the movie, they have no soul importance. Yes, Captain America is inspiring but Marvel could've surely gone with ANYONE else. Maybe wait another year and let the reboot of Spiderman release and cast Spiderman in The Avengers. The only thing that exceed's expectation is the Hulk with its awesome power and dominance (even that was kept very late)There weren't any jaw-dropping action scenes but there were some great laughs when the heroes fought or argued with each other.All in all, it can be called a disappointment, because I really don't think this movie is better than Spiderman or Spiderman 2 or Batman Begins or The Dark Knight or Iron Man or The Incredible Hulk or even Thor. In my opinion, this not the best Marvel movie ever made, the reason to which I think could be that, it was done very hurriedly. Bad - NO....Disappointed - YES!!7/10"
31 December 2014,johnnyboyz,1,5,5,"Very little to Marvel at here - a somewhat tame effort with an odd chuckle and a decent stunt, but mostly underwhelming.","When we observe a supporting character, a mere mortal – a defenceless human-being, in Joss Whedon's ""Marvel: Avengers Assemble"" decide to single-handedly take on a near-indestructible son of a God, purely so as to come to the aid of a SECOND son of God, who is trapped inside a glass box, although has at his disposal a large hammer, and indeed pays for it with their life, you know you're not mining particularly intelligent territory.This largely disappointing 2012 effort begins in a quasi-Area 51 style military base where a mysterious blue cube is pulsating enough for a race of monsters, who dress like the creatures in ""Stargate"" but look like something you might have caught in an episode of ""Power Rangers"", located on the other side of the universe to be attracted to it. Like Stargate, although with the roles here reversed, Tom Hiddleston's Loki (turns out Nordic mythology was the one, true religion) emerges from a portal created by the cube into this top secret laboratory and steals the cube in order to fabricate it so that the rest of the war mongering creatures can come through at a later date to destroy all human life.A measure as to his menace and ability is put across in two ways: first, the ease to which he neuters the human beings – finding no threat in automatic weaponry and 'converting' them to his cause through a magic staff. Second, the way in which he is framed so as to encompass an eagle-like emblem in the background (actually the badge of the good guys) as he utters ""Freedom is life's great lie..."" – something designed to invoke a Hitler-like personality with what resembles the German 'National Adler' behind him.Later on, there will be a strange allusion to Nazi Germany again when, in Germany of all places, he forces a score of German citizens to kneel before him, with one brave citizen standing up and making some allusion to how there will ""always exist people like you"" people who ""want power"". Had it been me, I would have cited a very famous remark, actually made famous in the twentieth century by a Communist, which goes: ""It's better to die on your feet than to live on your knees"". Had I still been in one piece to offer a further retort, I would have recommended he hop on over to the Middle East, where they're heavily into sprawling themselves out on the floor because a deity tells them to. Loki's philosophy on human existence essentially being one of desiring submission would be right at home.But nobody watching Marvel: Avengers Assemble will know of anything about German life between the wars, nor will they have heard of the Versailles Treaty, nor that Hitler commanded not for people to kneel before him, merely salute out of respect and recognise that his policies had made Germany a nation that was rich enough to fool itself into thinking the Great War never even happened.After Loki's theft, an otherwise needless character played by Samuel L. Jackson, whose purpose in the film is to look cool wearing an eye-patch and firing a bazooka, gets together a string of superheroes whom have each had their own blockbusters from as recently as 2008. These are the titular Avengers, although what they are ""avenging"", we do not know and the film's title card appears on the screen as if itself a response to a character's asking ""What do we do?"" following Loki's theft of the cube doomsday device. Given this, the film ought to be entitled ""Assemble (the) Avengers"". Tossed in is an archer and an expert in kung-fu, because they offer an alternative way to kill an enemy to the main heroes, who can do nothing more than keep blowing them up or swatting them away with their power.The film is mostly noise, but good looking noise; made more bearable by the wonderful editing during the action sequences, particularly when a flying battleship loses its ability to fly mid-air and New York City is besieged during the finale, wherein it is clear what each of our protagonists are doing; where they are in relation to each other and how they are going about fulfilling their tasks amidst the elements. The film is essentially Superman II with multiple Supermen; a concoction of 1994's ""Street Fighter"", wherein each character is designated a fight with every other one, despite some of them being on the same side, with Stephen Norrington's damp 2003 squib ""The League of Extraordinary Gentlemen"".I don't mind action films, but action films with a great deal of special effects are often somewhat tiresome affairs. This 2012 feature is no exception here. Over the last 25 years, Hollywood has proved time and time again that the best action films carry with them that grounded sense of base-level operation being propelled by realistic heroes. This is why the street; highway and inner-city set event movies of a ""Speed"" or a ""Die Hard: With a Vengeance"" will always be superior to a Marvel: Avengers Assemble, films that do not rely on a tremendous amount of special effects but provide you with enough chase; pomp and bullet-time to have you feel as if you are caught in a crossfire.Should be unfortunate to catch this good looking, although ultimately vacuous, 2012 feature, I sense you will be disappointed. I was left dissatisfied in being asked to believe that there could exist a form of authentic theism AND the existence of an alien species elsewhere in the universe without any of it being explored; left perplexed at the tremendous amount of science on display, in Iron Man's suit and Bruce Banner's fascinating ability to shift into a separate molecular form – the likes of which essentially smashes the concept of creationism. It is harmless; inoffensive and does indeed fly past nicely, but there's nothing here to get excited about."
1 May 2012,dfle3,1,3,8,Entertaining and funny movie. 77.5%,"I can't say that I was that keen to see this movie, even with Joss Whedon's name attached to it - a man who has had a career in reverse, with his ""Buffy the vampire"" TV series coming across as the culmination of a career in the industry, whilst other TV series of his that I've seen not reaching those heights - but the good reviews for the film made me change my mind. This is a movie which is as superhero movies should be...a rollicking spectacle. Generally I'm pretty selective about what superhero movies I watch (haven't seen the ""Captain America"" outing as...I'm not American...jingoism doesn't sit well with me). Also, I tend to jump off a franchise pretty quickly too...Iron Man 2 was so-so, so I probably won't watch the next instalment. It will be interesting to see if this series can maintain the levels of the original. There were plenty of laugh out loud moments for me in it (I did see ""Thor"" due to some amusing clips in a movie review TV show...but the clips showed the funniest bits...and they weren't as funny in the context of the movie). No doubt Joss Whedon's time on ""Buffy the vampire slayer"" was invaluable in crafting the kind of comedy that works so well in this movie...hopefully the runaway success of this movie may see Joss given the chance to make a sequel to ""Serenity""...I want to see what that kick-arse chick is capable of!...I think the actress' name is Summer Glau...I'm not sure if Whedon has an intention to make a sequel to that movie, which was based on his okay TV series ""Firefly"".Anyway, the plot concerns Thor's younger brother Loki obtaining a device which can see him seize control of the Earth, via an unholy alliance with some ugly looking villains...and it's not clear who has the better end of that particular bargain. One of the biggest laughs I got was with Thor's comment about his relationship with Loki, after a comrade of his lists Loki's 'achievements'. Nick Fury has to assemble a team of superheroes in order to tackle Loki's allies...and there are some heavy hitters...the Hulk, Iron Man, Captain America...then a guy and a chick...if you don't lump Captain America in with the ""B"" team. The fight with Loki's allies - when it comes - is impressive. It was after finding some blockbuster franchises became ho-hum for me that I got a real kick out of the 'new wave' of superhero movies...like ""Hancock"" and ""Kick-Ass"". They were the perfect antidote to when blockbuster sequels were merely lame attempts to cash in on a superior original. Time will tell if The Avengers falls into the same trap...and if it does, it's a pity that Chloë Moretz is now too old to have that same wonderful impact that she did as Hit-Girl in ""Kick-Ass"". Anyway, if Joss is onboard for the sequels to this film, I'm onboard...for at least one more time!I saw this movie in 3D in Xtreme screen. Didn't find the 3D particularly spectacular...parts of the movie are in regular 2D too.Just by the by...I'm not that familiar with Norse mythology or whathaveyou...but I do find Thor's hammer rather lame, in an amusing kind of way...it's sort of like his handbag or something. Is it Louis Vuitton?Lastly...this movie being called ""The Avengers"", when I heard the name, I was expecting it to be about Steed and Purdie! Or Steed and Emma Peel...if I was older!"
23 October 2012,OlieRendch,2,6,10,I want some Shwarma,"Well, finally! The big one! They all come together and assemble! Iron Man, Hulk, Thor and Captain America come together with Hawkeye & Black Widow to take down Loki. I saw this at the cinema (not in 3D) and I really enjoyed it. The way I put the trailer clips together into a story in went completely a different way which I was glad of. I enjoyed how they did it and how they brought them together and how they disagree and then find out they need each other. There are a few twists in this that I really wasn't expecting. The dialogue in this movie absolutely awesome and so funny, more jokes and hilarious quips than I expected which were really good. I'm glad it wasn't really bad and it was the complete opposite as there are no origin stories and it's just The Avengers. Even people who haven't seen the rest of the MCU I think will enjoy it as there isn't much depth and a lot is explained like why the Hulk is why he is and how they found Cap alive; so with very slight back stories and awesome plot I will get this DVD and everyone else needs to too! YES, right now! Go! http://theojreviews.blogspot.co.uk/"
7 May 2015,osj2507,1,3,8,Great heroes unite,"This is decent entertainment, but it is in the end just an action packed movie :) I think it is a good collaboration movie between the different super heroes, but some steal the show more then others, you almost think that this is the third installment of a rich super hero movie franchise, but that came a year later.This is action and effects for every buck, there is a story, but the plot can be hard to follow and you tend to concentrate on all the eye-candy most of the time. It has a rather dark finish to it, maybe it is the new thing after the dark knight that it has to have a bit of a gloomy and dark feel, I am not especially fond of it for this film, since they are all dressed in bright colored costumes and are a more fun loving crowd then the big black bat.This is definitely entertaining and delivers a solid action packed adventure, with plenty of effects, smart replies, blasting sound and great characters."
28 July 2017,jhudson-11704,1,2,9,"""Earth's Mightiest Heroes"" type thing","It has all come to this. Can a movie starring several grandiose superheroes be good, not only to comic book fans but to the entire world? And they got one of the greatest filmmakers for nerds ever: Joss Whedon. It is very clear in this movie that it is Whedonesque, especially in it's dialogue and jokes.It all comes down to how the team gets together, and the chemistry among the team is immaculate. Everybody on the team work well together no matter what pairing it is: Hulk and Iron Man, Black Widow and Cap, Thor and Hulk, Cap and Iron Man. Notice that one name is missing here and that is Hawkeye. He was basically a zombie follower of Loki for half the film. Hawkeye in the final act is better but even Jeremy Renner knew that he wanted a better storyline. Still though, the entire team of Avengers had incredible chemistry.The villain, Loki, was a great choice for the Avengers to take on. He is a formidable villain, as a trickster god with an alien army. Sure, aliens were a bunch of alien clones but they did prove to be a good matchup against the Avengers.Let's talk about the final battle. It takes place in New York, which is great because that is one of the benefits Marvel has over DC, they take place it cities that we actually live in. Sure, it is fictional but they still went by several places that people have actually been to. It was amazing to see the team fight, either in tandem or by themselves, for 20ish action packed minutes. That doesn't mean I don't have complaints about the film. As I mentioned before, it bothered me how Hawkeye was used, although he did get a chance in the end to make his mark. Cap's costume looked for like a onesie and not something you would expect a war hero and super soldier to wear. The army might have been CGI at the end so it was just mindless action and one-liners, but when it is done this well, you can't really complain.This is a pioneering and spectacular film in it's right. It took something that nobody thought could work, a blockbuster film starring at least 4 larger than life characters that have only had their own movie and made a great movie.+ Cast chemistry + Whedon writing and directing + Loki + Third Act Battle - Really small things (use of Hawkeye for some of the movie, Cap's suit, CGI army)Final Score: 9.5/10"
27 April 2012,unitedcba,3,7,10,"The Avengers movie was an ""event""!!!!","The Avengers a.k.a Avengers Assemble (2012) ~umR ☛ 10/10 Director: Joss Whedon Stars: Robert Downey Jr., Chris Evans, Scarlett Johansson, Mark Ruffalo, Chris Hemsworth, Jeremy Renner, Tom Hiddleston, Clark Gregg, Samuel L. Jackson,Gwyneth Paltrow 142 min - Action | Adventure | Sci-Fi | Superhero Suitable: PG-13VEpic movie!!!! I don't know from where to start...I mean this movie is the mother of all the entertainment which you can ever ask for! A movie which has produced what it was promised when it was under the production. 143 minutes of breathtaking experience and definitely a movie like this can be produced once in a life time. I don't know when was the last time I saw a movie in 3D but I am glad my experience of watching this movie will live for a long time. Lots of memories are now related to this movie! Excellent direction, I mean handling all these superheros, boy, that takes a great talent! However, in my personal opinion Hulk was the best then Iron Man! Special effects not to mention was top class..3D effects were also superb BUT try to watch without 3D!!! Excellent editing, great script and brilliant dialogues specially the punch lines. I can go on writing about this movie because its just ""AWESOME"". My final verdict ""DONT MISS THIS ONE"" !!!STORYLINENick Fury of S.H.I.E.L.D. brings together a team of super humans to form The Avengers to help save the Earth from Loki and his army.Can find @ ""GO AND WATCH IN ANY CINEMA NEAR YOU""More reviews @ https://www.facebook.com/unitedcbaMR Copyright ©2012 ~unitedcba. All rights reserved"
22 August 2012,lezboyd,5,13,8,8 Degrees of Awesomeness,"The Avengers displays Joss Whedon's flawless comedic timing, and his ability to balance fun among serious situations perfectly. One can see why Buffy & Angel were a huge success, & Firefly/Serenity a huge cult hit. Welcome to the big leagues, Mr. Whedon.As for the movie, I like this movie's Hulk more than the two stand-alone movies. This movie showcases why the Hulk can work best as a supporting character instead of the lead. Hawkeye, in my opinion, was an odd character to add, and the movie could have done just as well without him. The other characters perform their parts well, but Robert Downey Jr's Tony Stark steals the spotlight every time he is on-screen. The chemistry between the cast is seamless. I also loved seeing Coby Smulders as a bad-ass action chick, although its a shame she did not see much action.The only downsides I can think of is the sometimes cheesy dialogs, mostly by Samuel L. Jackson's Nick Fury, and some very loose usage of technical slang.Other than that, here is a toast to The Avengers, and I am surely up for seeing The Avengers 2, Iron Man 3, and (a man can dream) Coby Smulders in an action movie."
10 May 2012,byrann_gowan,2,6,9,I have one piece of advice for reviewers:,"GO SEE THIS MOVIE!!!!! Like, right now. Just drop everything, and go see this movie!!! It is 100% worth it.When Loki, the god of mischief who we saw in ""Thor,""played by Tom Hiddleston, threatens the safety of the world, SHIELD director Nick Fury, played by Samuel L. Jackson, brings together a team of superheroes, most of which come from the last few Marvel superheroes movies: Iron Man, played brilliantly once again by Robert Downey Jr., Captain America, played by Chris Evans, The Incredible Hulk, played by Mark Ruffalo (taking over for Edward Norton), Thor, played by Chris Hemsworth, Black Widow, played by the beautiful Scarlett Johansson, and Hawkeye, played by Jeremy Renner. Together, they must stop Loki from initiating his plan.Let me just say this as my starting point for the review: A movie about a team of superheroes is always risky to make, the risk being that perhaps one of the superheroes will get the short end of the stick. Well, I can easily say that each one of the Avengers get their own scenes, their own stories, and their own moments. In other words, thank God for Joss Whedon and his team for coming up with a script in which everyone plays a good part of the story in some way.Now the actors: Each one of them does a very good job in their role. Samuel L. Jackson, as always, is very good as Nick Fury. Tom Hiddleston really knows how to deliver the bad guy character, especially when it comes to the Norse god of mischief. Jeremy Renner is great as Hawkeye, as is Scarlet Johansson as Black Widow. You can tell that there is something between the two characters. Chris Hemsworth is great as Thor, and Mark Ruffalo proves that he is one of the better actors when portraying Bruce Banner/The Hulk. Chris Evans is great as Captain America, and of course, like I said, Robert Downey Jr brilliantly plays the Iron Man character well. Just seeing someone so noble like Captain America argue with someone really arrogant and cocky like Iron Man is always a pleasure to watch.As for the action sequences and the special effects: do I really even need to comment on this part? This is the reason why you are seeing this movie (or at least the main reason). You want to see these guys battle it out in awesome battle sequences, which they do. The 3d, believe it or not, is actually pretty good in those sequences, specifically when something blows up and debris is flying everywhere and when Hawkeye's arrows go toward the screen.All in all, a really great movie. Joss Whedon, we trusted you and you did not let us down, buddy. If you want, I'll get you a beer and we can talk about the sequel (speaking of which, stay after the credits). The Avengers lives up to the excitement, with a script that never loses the heroes compassion, and with great action sequences. A 10/10 for me."
4 May 2012,WilderMovieReviews,2,5,10,Wow!,"First of all I will not be referring to this film by the crap UK name of Avengers Assembled. The film is The Avengers and that all it needs to be called.This is biggest and most anticipated film from the last few years. It is a sequel to the Marvel films Iron Man (2008), Iron Man 2 (2010), Thor (2011), Captain America (2011) and The Incredible Hulk (2008). But is it possible to make one film starring them all? Would it work with all of them in lead roles? The film brings together Iron Man (Robert Downey Jr.), Thor (Chris Hemsworth), Captain America (Chris Evans) & The Hulk (Mark Ruffalo) along with S.H.I.E.L.D. agents Hawkeye (Jeremy Renner), Black Widow (Scarlett Johansson) and Nick Fury (Samuel L. Jackson). They join forces against Thor's Brother Loki (Tom Hiddleston) who has unleashed an alien race upon the Earth so he can conquer it.As many of you will know by now, I am a huge action movie and comic adaption fan, so this film exactly what I was looking for. I kept away from many reviews and possible spoilers. However I had to see the trailers. After seeing them and being blown away I got a little worried for the film. Many trailers use so much of the action and plot that they show most of the good parts of the film. I really hoped that this wouldn't happen with this one. I wanted this film to be good.After the first 5 minutes I was worried. The film started out well but there was a really really bad camera cut/edit. For a film fan it stood out and slapped me in the face. I started to worry that it was a sign of things to come. However my fears were soon dispelled as the film sucked me in with outstanding direction, visuals and 3D effects like I have never seen before. The way the film was prepared starting out with Iron Man in 2008 and then tying in all the following films together are a big lead up to this one. A huge gamble but it really paid off. The outstanding cast work so well together. With all these larger than life characters already having their own individual stories told, all what was left was to bring them together. But first they start out against each other. Their individual egos explode as they battle each other with explosive devastation. Soon they all share a common goal and start to band together. Then the film really lets to. Up until this point it was amazing. When they finally start working together that's when an amazing movie exceeds all expectations and takes the superhero genre to a level never before seen. This is also the point then the 3D effects take on a whole new level. Prior to this they were used for depth and clarity of the film very well, but now it bring you in to the film and doesn't let go. The greatest effect is an alien ship appearing from over your head. It actually startled me as it appeared above my head before it was on the screen. Never before outside of a theme park has a 3D film managed this.Fortunately it didn't just meet my expectations, it exceeded them more than I ever thought possible. I really can't find the right words to convey how good this film really is. It has moments where you laugh so hard you cry, amazingly the best of these involve The Hulk! There are moments where you find yourself holding your breath at the sheer scope of what you are seeing. The action raises the bar for the genre to maybe unattainable heights. This film is so very good.I usually rate films on a scale of 1-10 but 10 feels inadequate for this. So for this one I am using 1-100. This film scores a 99. Only losing out on 100 due to the single bad edit at the start of the film. Joss Whedon has managed the impossible with this film and pulled of a film no one expected to be so good. For this reason and for the first time my stand out performance is the director Joss Whedon, for creating a perfect superhero movie.You have to see this on the biggest screen you can find and in 3D"
6 June 2012,baybora-oren,8,17,3,Not so good,"I watched. But I couldn't' t like it very much. This is action movie but i could see action just twenty minutes. Shortly %15 action, %10 mythology %75 dialog. In my opinion; Captain America movie is OK, Hulk movies is OK, Iron man movies OK, S.H.I.E.L.D movie is OK. But hero's team movie avengers is poor than others.This is movie which you can watch in your spare time. 8.6 rating is too much for this movie. it can be around 5 average. Also movie action scenes look like computer game trailer. Movie story is better than movie digitized action scenes. This movie hasn't got story enough."
10 May 2012,almosawy,35,90,1,My Expectation was more,"After seeing the trailer of the movie and the names and numbers of stars in the movie with a great status as no. 1 top movies and sales of 207 m $ for just the first week with ranking 8.8 i took my family to the theater to watch it , the story is nice but the way it was produced make almost as reading a book with a lot of chatting between main characters . Many other movies like The Dark Night or Iron man 1st movie where great cause of the sum of action but in this movie i think the producer should think a again to use all those stars wisely . The Action part is not shown as any one well expect from a move full of stars of great power and ability."
