Date of Review,User,Usefulness Vote,Total Votes,User's Rating out of 10,Review Title,Review
10 January 2021,dhiraj-yahoo,5,14,8,Hilarious,Loved Hulk and Thor character. Side characters are also quite funny.
22 January 2019,plargreg,2,5,10,this is the funnest and funniest marvel movie!,Oh my god this movie is so damn funny and fun and adventureous films ive ever seen! Its the marvel movie ive watched the most repetitively! I watch it whenever im sick or depressed too ITS SUCH A FUN MOVIE ITS MY GOOD MOOD MOVIE
21 January 2018,mr_andrei007,4,6,2,Silly movie!,"I guess I did't see the ""comedy"" specification under the title. But it's a comedy, all right. And not a good one. Happy that I didn't waste a ""pizza movie time"" on this silly movie. It has its moments. The end caught my attention... maybe the next Thor movie will not be a comedy but a serious movie. Overall it's really poorly done. Well, my others really liked it given the high rating in this site. Enjoy! :)"
24 February 2020,rahul-rdthecool-das,2,5,8,FANTASTIC!!,This is the best movie of Thor franchise till date
14 July 2019,JamesRutland,2,5,3,the usual story of 8 hours reduced because of deadline,"When too much events are summarized in short time, the movie is penalized. So that, many good plots suffer of this bad habit. The reason is simple: no respect for the viewer, just profit. The solution is to divide the movie in episodes as the comics do. However hollywoodian CEOs are too dumb to understand this solution, in order to avoid to scam viewers with the misrepresentation of good plots reduced in a mediocrity way. The other solution is to make extended releases of the movies via blu-ray, and or an extended releases for the cinemas."
30 May 2021,henry-kim-vp,9,18,2,Could the next Thor be a Musical?,"Seems like all these preteen kiddie Disney groupies would love it. Then again, they like anything Marvel farts out, they are not fans of the characters or even understand what a superhero is.In this film a dreck clueless ho of a director and writer destroy Thor and all these babies think ""that's funny.""
If you want a comedy why don't you stick with White Chicks (barf) and leave us the superheroes?"
6 October 2019,brentenkingsten,9,20,1,I Guaranatee you no fan of Thor comics likes this movie,"I want to know how Scandinavians felt about this film.Disney takes Thor and his hammer and makes it look like he is a buffoon. Hollywood wants to make a buck A 2,000-year-old-legend is ridiculed.Cultural MISappropriation"
5 November 2017,deus35,10,19,10,"Thor, God of Thunder, receives thundering laughter's all the way through!","Being a long time marvel comic fan, I was a bit disappointed with Thor 1 and 2. Going to the movies, I had no high expectation, aside from seeing the high score on IMDb at that point, with 8.3 at 23k votes. I simply wanted to see the movie because I wanted to follow all the movies in preparation for the Infinity Wars.To start of, I would like to commend the writers on how they took so many story lines from the comic books and implemented them so well in small and modified parts into the movie. Lets be real, Planet Hulk, Ragnarok, Hela, and other story lines from the comics which I will not mention due to spoilers, could not be brought to full life even if the movie had spanned for 3 hours (note:movie played for 130 minutes).However they were intelligently crafted into the story line in small parts with a awesome dose of comedy that could even challenge Deadpool (whom for me is by far still the best Marvel movie with the best comedic parts, though Thor Ragnarok is a close contender).Then there is the mood and music set on the alien planet Thor and Hulk are on. The 80's synth music, the very light touch of Bladerunner (very light and is there in my opinion!), and the great banter between Hulk/Banner and Thor was simply amazing. That was writing and comedy at its best! The fight scenes were not disappointing either, a bit blurry at times, but all in all well done and a great display of higher level powers that match a bit more with the power levels set in Marvel comics, so that was awesome! All in all, you will not be disappointed! I personally thought Thor 1 and 2 were mediocre, however this one was truly done so right, I wish I could promote it more in anyway so more people would go and see it! Hope this helps you make the correct decision to take friends,family and kids and go see it in the cinemas! Enjoy!"
14 January 2019,IronManu77,3,7,10,Hollywood at its best...Thor Ragnarok is a masterpiece!,"New characters in Thor Ragnarok.....Surtur, Rockman, Mik, Hela, Grandmaster, Valkyrie, Skurge.....Personally, this movie has great rewatching value. It is not as serious as the first two Thor movies and so the change of tactics by adding humor is really well refined. We have plenty of blu rays to enjoy at home but this is our go to movie to feel good. My wife, son and myself particularly love all the characters and the story that unfolds in an entertaining manner. The women are very beautiful, especially Hela and Valkyrie. Hela's makeup changes time and again and that is the only drawback, but she makes up for the great character she plays as the Goddess of Death. Loki is at his usual mischievous self but it was good to see Thor and Loki get along and reunite in this third Thor installment. There are plenty of new characters introduced and the technology is amazing and futuristic. The ability to leap from one world to another is incredible and they do it with ease. I highly recommend getting the blu ray version....the sound and picture are fantastic as is the movie.In summary, the main reason why I like this movie is because it shows even the Gods have their share of problems such as jealousy and sibling rivalry. At the end of the day, despite all the fighting and betrayals, brothers will be brothers and must get along. This is a strong message to our mortal world to get along despite all wrong that happens around us. This is an amazing movie about being a hero and overcoming personal strife and helping people in need. That is what heroes do. :)To the actors, developers of the movie and all those who put their hard work into this masterpiece, my heartiest thanks as this is a treasure to keep and cherish forever."
6 May 2019,surenmartell,13,27,1,Superheroes Have Become Stand Up Comedians Since Disney took Over Marvel,"What a joke (pun intended). As if the Mary Sues, gender switches and plot holes were not enough Disney has made Thor and others instruments of comedy and the low IQ masses and preteens 9or those with preteen brains) are lapping it up.In other words, according to Disney and its groupies, Adam Sandler is a super hero (stupid, moronic, lowbrow and juvenile comic).In Ragnarok Thor doesn't even know which god he is. This is as far away from Thor, Norse mythology and super heroes as Trump is to class and sanity."
6 April 2021,zerac,9,17,10,I loved this movie,"This movie was literally ""amazing""!! Like i could watch this movie everyday."
30 May 2021,dhti,6,15,3,Better than Titanic,"For some reason this movie has a higer imbd rating as Titanic. Is it that good? NO! I did like the movie though. A bit silly but quite funny. Pobably an imbd rating of 6.5 would be reasonable.It is the same stupid Marvel story, this time with al lot of jokes to make it interseting. The visuals and acting are quite good, the story is as always: unrealistic, simple and without any suprises.Just good, stupid, fun for a movie night with a beer, when you are too tired for doing anything else."
23 May 2021,ajcommander,9,17,10,"The best comedy, adventure, action movie in mcu so far!","This movie clearly overshadowed the past 2 Thor movies. It's a really entertaining one, you'll never regret watching it for even a minute. Story was really good, kept me on hook, and the acting was exceptional. Don't need to say anything about the visuals too; was outstanding. You can watch it with your kids and family, they'll definitely love it. The only downside is that there are some forced jokes(come on it is the god of thunder we're talking about) in it that ruined Thor's character a bit much! (he's 1500 years old and is supposed to be serious). Otherwise the movie is really amazing.Just go and watch the movie already!It's undoubtedly one of the best movie in mcu so far..."
17 July 2021,katcity-37981,9,17,10,Loved it,"This episode of Thor is the best in my personal chart :))) A bit chaotic, of course, but anyway really funny, with many great locations and special effects - the visuals are amazing. There are cool plot twists and the pace with which the story is unfolding is perfect!The consumes are awesome, and the chemistry between the actors is great.I love everything about this movie."
26 January 2019,Willie_Waffles,3,5,10,Ride the Hammer,I can't tell you the number of times I've flicked my bean to that muscly man hunk Chris Hemsworth. God what I would give to chow his hog and gargle his sweet nectar before riding his hammer into the night. Yeehaw! I'm Loki obsessed. Merry Christmas ya filthy animals.
30 January 2018,namashi_1,2,9,6,Funny & Silly To The Point Of Overkill!,"The sequel to 2011's Thor and 2013's Thor: The Dark World (both entertaining films), 'Thor: Ragnarok' has to be the silliest superhero movie in a while. And luckily, its the silliness is intentional.'Thor: Ragnarok' Synopsis: Thor must escape the alien planet Sakaar in time to save Asgard from Hela and the impending Ragnarök.'Thor: Ragnarok' works till it lasts, but I have one question: Did the humor have to be on till the point of overkill? Sure, the jokes land well & even energy remains all through in the narrative, but after a point, I laughed only because I had too. Its fun to watch Thor aka The Hammer of God on a light note & being the bum of many a joke, as well as watching HULK being supremely angry, with Bruce Banner being the ever surprised in real-self. But only till a point.Eric Pearson, Craig Kyle & Christopher Yost's Screenplay goes all-out for the laughs & succeeds. But at the expense of a mediocre villain & a few lagging pieces. The Terrific Taika Waititi Directs this recent Superhero Blockbuster, with the perfect blend of madness & ambition. Cinematography, Editing, Art & Costume & Graphics, are outstanding.Of the cast, Chris Hemsworth shines as Thor, continuing to play the part with complete commitment. And he's so funny here! Mark Ruffalo as Bruce Banner / Hulk, is very good. Tom Hiddleston as Loki, is okay. Cate Blanchett as Hela, is reduced into being a seductive, but one-note villain. And Jeff Goldblum as Grandmaster, steals the show. On the whole, 'Thor: Ragnarok' is a good time, but nothing more."
30 December 2020,missibecky,9,18,10,Ragnorok Rocks!,"This is our go to movie in the Marvel Universe. I realize it is not everyone's cup of tea, but it is our favorite. The opening sequence is hilarious and nothing is more perfect than badass Thor fighting to Led Zeppelin's ""Immigrant Song"" to send the movie on it's way. We get a bit of background of Odin, the Valkyries, and Asgard along the way, but the movie's primary focus is preventing Ragnorok.As always, Hemsworth and Hiddleston are flawless in their roles. Cate Blanchett is perfection as the sociopathic Hela and Ruffalo is charming as the bipolar Hulk who really just wants to be loved. Who knew?But what we love most about this movie is that it never takes itself too seriously. Sure it has all the requisite elements of a great superhero movie, but it is funny... REALLY funny. It was refreshing to see another dimension to Hemsworth as he delivers the excellent comedic moments. We are almost in the double digits on viewing this one."
27 April 2020,dipaldev,5,8,10,Thor Ragnarok the movie of God of Thunder is an exiting movie among others.,Thor Ragnarok is a good storyline movie with enchantive grafix and outstanding vfx. The God of Thunder fight againt Hella and with her soldiers to save his kingdom Asgard. Moreover it is one of the best movie among all Marvel movies.
8 October 2019,mmjnr10,3,6,2,I left the cinema mid way through that's how had it was!,What a waste of money and waste of a decent character that has succeeded in its first two parts with flying colours until some idiot decided to turn into a comic book just for the hell of it.. While I don't like serious things that has potential turn into a brainless laughing stock like that past Fast & The Furious part... I felt obliged to write this comment because I had to leave the cinema half way through and felt that I waited far too long hoping it will turn into something fruitful but ended up being a Ragnarock whatever that means!
11 July 2021,donald-melkan,13,27,2,Thor,"The Norse God Of Thunder is a joke, a comedian, a loser with no wisdom but many one-liners and...... people praise it.That tells you everything you need to know about Marvel's audience...pre-teen brains.Nuff said."
7 May 2019,jonconnormustlive-46298,3,8,9,Thor is finally awesome!,"The Good: CG is good, action scenes are AWESOME! Characters were very likeable, (this movie basically propelled Thor to being a fan favorite of the Avengers) Most jokes are funny. It's just a blast of entertainment for it's entire run time.The Bad: Some jokes are cringeworthy, Loki's antics are feeling a little old now.Overall Thor: Ragnarok is a blast of fun and action, it's easily one of the best MCU films. Thumbs up!"
21 November 2017,CinemaClown,2,9,"
                            Was this review helpful?  Sign in to vote.
                        ","A Downright Hilarious, Endlessly Entertaining & Thoroughly Satisfying Cosmic Adventure","Discarding the mood set by its predecessors, revamping everything from the ground up, and boasting the most charismatic cast to ever surface in a superhero flick, the third chapter in Thor trilogy is a downright hilarious, endlessly entertaining & highly satisfying cosmic delight that not only goes down as one of the funniest films to come out from Marvel's canon but is also amongst their finest entries to date."
24 February 2018,perezdaprezident-42189,4,6,8,"If you have never seen a sitcom with a big budget,this is for you!!!","Marvel NAILED Civil War and Winter Soldier,NAILED The Avengers,Nailed Iron Man but at some point i got tired of the rest of the filler movies in between where not much seems to be happening except a villain of the week type antagonist and the hero who has to fight for his life,but it was acceptable.
Now Marvel (or rather Disney) has given up on ANY taught of suspense,gravitas,intensity or consequence in their movies,thus making them what WE,the actual Marvel comic book fans (or just movie fans) were scared it would happen,movies for selling toys and amusing toddlers."
30 July 2018,thomasjay-2201,1,2,8,A joy to watch,"A fantastic marvel film and standalone piece Ragnarok is a massive improvement upon the previous instalments in the 'Thor' universe and is an easy film to watch, light hearted, action packed and vibrant it feels alive and bustling. Granted there is a slight issue with parts which feel a bit of a drag in comparison and Jeff Goldblum's character who feels irrelevant but that aside is thoroughly entertaining"
4 May 2019,zeionara,3,8,7,Ghosts of the past,"Liked this less than it's older brother about dark world, because as for me in comparasion to the latter it is less dense with beautiful events and action overall - I would prefer if more time was dedicated to scenes in Asgard. But the strongest sides of picture are spectacular fighting scenes and set of unique turns of story, which were even more surprising than in previous movie. So, think it should be watched especially in case you don't want to lose an important logical node in Infinity Sage."
9 July 2021,shubhamkr-78657,9,16,10,Most amazing enjoyable and entertaining movie for me. Thanks for giving me such joy marvel.I really needed it,"I love watching marvel movie.Thor child of odin is super fantastic .Thor: Ragnarok plunges headfirst into unbridled comedy and Waititi gives his actors ample room to showcase their natural comedic talents, especially Hemsworth and Blanchett, who are rarely seen having so much fun. Jeff Goldblum, Karl Urban, and Ruffalo also shine, and Tessa Thompson steals scenes as Valkyrie, a hard-drinking Asgardian bounty hunter and former member of Odin's elite guard. Overall, the film benefits from its director's distinct style and measured irreverence, giving Thor a welcome boost of vitality.I am also eager to know what will happen when they are going to find out there new home . Marvel Marvel Marvel."
15 November 2017,afsalthodupuzha,2,5,8,The Funniest Superhero Movie Till Date,"Kiwi director Taika Waititi is famed for his awe-inspiring comedy drama's like ""Hunt for the Wilderpeople"" and ""Boy"" and Marvel's decision to rope him in to direct a sequel to a rather struggling 'Thor' franchise by itself hinted some surprises in store as was concreted by a refreshing,bad-ass theaterical trailer.Breathing a bounty of fresh air into the sinking series,Waititi's hilarious re-invention of Thor is undoubtedly a bold attempt from Marvel who have succeeded in making a thoroughly enjoyable superhero comedy that never lets you down for a moment in its runtime of around 130 minutes.The storyline traverses through unpredictable paths that are outrageously wild and funny with quirky one-liners and dedicated performances from everyone in the cast.A terrific background score by Mark Mothersbaugh deserves a special mention for the imperative part that it has played in raising the adrenaline rush particularly during action sequences.Chris Hemsworth excelled with his incredible comic-timing and rendered his career- best performance.Mark Ruffle and Tom Hiddleston gave impressive acts as Hulk and Loki respectively.Another character that stole attention was taht of Korg,the instantly lovable rock monster made lively by the peculiar voice of Waititi himself.The mid and post credit scenes introduces us to upcoming MCU adventure ""Avengers: Infinity War"" that looks promising just the way Ragnarok is.Overall,with an impeccable sense of humor, exhilarating musical score,stunning action blocks and impressive lead performances this sequel to The Dark world can be counted among the best films ever from the Marvel Cinematic Universe.A must watch affair in all means!"
20 April 2019,Lost_In_Translation_,4,13,9,THEY MADE THOR GOOD!,"When the original Thor came out, I enjoyed it quite a bit. It was at the start of the MCU and it was an entertaining watch.With the vast improvements in storytelling, action, and character development the MCU has seen, re-watching Thor 1 has been a bit of a tough one to go back to. It's still decent, but it's really brought down by the Earth side characters (Natalie Portman and the annoying intern), and some really lackluster action direction (fighting the destroyer at the end).When Thor 2 came out, I enjoyed it at first, but soon came to realize that it was not very good. It has moments, but it's villain was AWFUL, the side Earth characters were even more goddamn annoying, and the story was just so unmemorable that I can barely remember what it was about...So when Thor 3 rolled around, I was skeptical. Iron Man recovered after the awful 2, Captain America got progressively better each movie, and I crossed my fingers that Thor would do the same. And luckily for all MCU fans, it did!It was a fantastic idea for them to team up Thor and Hulk as we've seen now that Hulk in his own movie really doesn't work well. Some people are critical of the comedy they added, while there are moments where it is too much, it works pretty well for the most part.This is the exact boost that Thor needed. I'm sure if you asked ANY MCU fan before this movie if they liked Thor and most people would give you a ""MEH"" reaction. But ask them after this movie? I'm sure many would tell you that he's their new favorite.One of the aspects that really improves it was removing all of the Earth side characters from the first movies. Removing the forced love interest and the annoying intern were the best things to ever happen to Thor. It's something I was hoping for with the 2nd movie, but they really felt the need to add ""relatable"" characters and keep bringing Thor back to Earth. Earth is only seen for a moment in this one, but 98% of the movie is on alien planets. Something I think Marvel was weary on doing until Guardians of the Galaxy ended up being a smash hit.I'm so happy with how Ragnarok turned out. It's just so damn fun to watch. Some of the humor is a bit too much, but most of it works and really make Thor a much more fun character to watch. Thor might be the ONLY original Avenger to get a 4th solo movie, and with this rejuvenated style of Thor I'm actually excited to see more from it. Not knowing what the finale of Endgame will hold, it might be cool to have him team up with another hero for an adventure, or possibly the return of Sif?"
4 February 2021,bingemaster3000,7,16,10,The Strongest Avenger Movie,Seriously the best Avenger movie in the Marvel Universe. The writing was clever. The action was awesome. The characters were ingenious.
9 May 2019,robtbowers-75721,8,18,1,Cheesey,"This is not a comedy it's an action movie, just stop"
17 April 2019,zuzanahornakova07,9,16,2,Destroyed my HERO!,"I was super sad when I saw this film. They just forsed the humor and made a comedian out of a Asgardian God. 😩 Really disappointed, they have ruined my hero..."
3 November 2017,leegato,3,7,5,UPDATE: A Taika Waititi Film with Thor Characters Slapped On,"Thor: Ragnarok continues Thor's journey since he left in search of the Infinity Stones at the end of Avengers: Age of Ultron. When a new enemy arrives that threatens Asgard from Ragnarok, the foretold mythological end of everything, Thor must battle his way to save his home.Ultimately, Thor: Ragnarok is an entertaining rock concert of a film, adopting a Guardians of the Galaxy aesthetic, in terms of visuals and humor, but very much keeping it a part of the Thor franchise motif. Its use of an energetic soundtrack, humorous dialogue, and well-directed action sequences makes it an archetypal Marvel film.This movie is saturated with humor. Whether it's Marvel's funniest film is debatable, and whether you think that's a good thing or a bad thing is up to you. But the film banks on humor; there are laugh out loud moments almost every 20 minutes in the film. At times it manages to find its perfect pacing for particular scenes to characterize Thor and the supporting cast, but at other times the humor seems to play as a huge distractor to mask its otherwise basic plot.Don't get me wrong, the plot is fine. No spoilers; Feige was right to say that Ragnarok, indeed, sets up many story elements and important character developments for Infinity War, but it seems to only do the bare minimum with the plot. The key plot points in Ragnarok are presented with a more lighthearted pace, which seems to take away from their impact on the greater MCU. The story's enough to keep Thor's solo adventure going and set things up for the future, but the writing is so focused on creating humorous exchanges and buddy-cop character relationships that it falls short on actually characterizing the supporting characters and villains in a deep way and writing a more clever plot. The plot is just ""good enough.""Aesthetically, Thor: Ragnarok is the most visually stunning Thor film to date. Waititi took great care in crafting his shots and cinematography, which helped immerse his audience into the distinguishable worlds encountered in this film. Props also to the direction of the action sequences, which seemed to capture more of Thor's comic book style than his previous appearances have ever shown.With what she was given, Cate Blanchett does an excellent job as Hela and grounds the film with a formidable and intimidating villain. Tessa Thompson was great as Valkyrie and sets up the character for future films as a powerful Asgardian who arguably surpasses Thor. Jeff Goldblum also brought the Grandmaster's quirkiness and wit to life, playing it with the perfect blend of ""villainy"" and humor.Go see Thor: Ragnarok if you want to have a fun time in the theater filled with your favorite characters, laughs, and stunning visuals, but don't expect an intricate story presented to you in an intricate format; just expect a film that manages follow the Marvel formula with exactly the right amount of ingredients. Overall, Thor: Ragnarok is a movie that aims to be more funny than thoughtful, and falls short on what could have been a potentially better story as a result.UPDATE: I'm updating my review to account for how this film had way too much comedy in it. In retrospect, I felt the film played off way too many potentially serious and dramatic moments in the film that could have developed characters more into cheap laughs. It certainly creates the illusion that it's more entertaining because of the laughs it delivers, but it compromises its ability to be compelling and tell a decent story. The plot has several crucial moments that has grand repercussions not only for the world of Thor, but also for the Marvel Cinematic Universe as a whole. Thor: Ragnarok could have been really compelling, but Waititi decided to make a buddy-cop comedy film with minimal character development for its supporting cast, retracting the film from any emotion or heart in its crucial moments that can invest its audience in what should have been a thrilling story in the Marvel Cinematic Universe. The film is tonally imbalanced to be funny all the way through, with no serious or dramatic moments to balance out the comedy; even the more serious moments have laughs in them! I'm now lowering my rating to a 5/10."
19 March 2018,zubairali-23064,5,9,2,This shouldn't be a comedy,"I was so disappointed watching this movie , I am a die hard marvel fan and this has to be one of the worst marvel movies I've seen, Thor dark world was serious and dark loved it, and the humour in this ruined it, will they have the same humour in infinite wars doubt it so why ruin this film so disappointed!"
24 November 2018,nancy-793-228879,2,5,10,Brilliant!,Everything a good super hero film should be. Action a plenty and funny as... loved it! I've watched it 3 times now and will watch it many more.
1 June 2019,silvianosophia,11,21,2,Another kiddyfied Marvel slapstick sequel,"What is with the Hollywood/Disney lately? They take decent adult movies and make sequels for children. They ruined Star Wars, now they ruin Thor, etc.Unless you are a child, avoid the sequel and watch something good, you will enjoy that much more."
19 February 2019,censorme,2,3,8,Fun fun funny,Hemsworth delivers some great comedic timing with a great cast. I loved the Kiwi sounding character. He was hilarious!! A must watch
16 March 2018,ThyDavideth,1,2,6,Why Doth Chicken Crosseth Thy Roadeth?,"Thor is now a comedian. Hulk can carry a conversation which makes him look even more autistic. Plus we get that see his naked green @$$. Loki is a hero...... Well, it is sort of an improvement, I guess, considering Thor was always a retard with his Shakespearean dialogue and his dumb @$$ hammer. But unfortunately I have a disdain for anything that betrays the original source like what happened with Spider Man Homecoming so **** this $#!+ and its comedic tone is at times annoying. I did somewhat enjoy this movie for its action and, well, that's about it. Hope Marvel becomes a big time failure in future."
5 August 2018,km_staple,2,4,10,Loved it!,"I absolutely love the humor in the Avengers movies and this one didn't disappoint. Love the unnamed guest star playing Loki in the ""play"". If you enjoy the Marvel Avengers movies, you will love it."
7 November 2019,LoganWright1,2,3,8,Don't know what happened with this one,"Marvel films are known for sneaking humor in between action sequences, but I don't know what they did with this one. The choreography was lame and I don't understand why Thor felt like he was trying too hard to be funny."
5 June 2019,evanston_dad,2,11,7,At Least It's Funny,"I think I saw the first ""Thor"" movie. All of these superhero movies blend together in my mind. I know I missed some of them, because there was clearly plot exposition that probably would have made ""Thor: Ragnarok"" make more sense. Oh well, these movies don't make much sense even if you have seen them all. They all devolve into loud and flashy spectacle by the time they're over and hope you'll be so dazzled that you'll forget any crappy parts. It's harder and harder for me to watch movies like this and get past the weapon fetishism they all wallow in -- there's such an emphasis on how cool you look wielding your big gun, the bigger the better. In the increasingly disturbing American gun culture, it's no longer possible (for me at least) to shrug stuff like this off as ""only a movie."" But whatever...I acknowledge that I probably shouldn't be watching movies like this in the first place if that's going to bother me.As for the rest? It's pretty funny, it doesn't take itself too seriously, and it's got Cate Blanchett looking sexy as hell in a dominatrix outfit (that is, until she puts on a ridiculous hat that makes her look like one of Satan's reindeer). I got tired of it, but as you might have gathered if you've stayed with this review, I'm probably not the target audience for it.Grade: B"
27 February 2018,TheMovieDiorama,1,3,6,"Thor: Ragnarok is the third entry in the God of Thunder's series, and is a fresh reinvention of the character.","Hollywood, listen to me. Give Taika Waititi massive budgets because it's clear he makes films fun. Marvel continues their trend of making light hearted comic book adaptations, but at a cost that too many people are overlooking. In this chapter, Thor returns to Asgard but the city is threatened by an old legendary villain: Hela, the Goddess of Death. Thrown out of the Bifrost, he must team up with old and new allies to prevent Ragnarok from occurring. It's another overstuffed chapter filled with Easter Eggs, returning characters and much promise for future entries (specifically Infinity War). The surprising alteration was Marvel's fresh reinvention of Thor and the remaining characters. The extremely witty and humorous script assists in bringing the characters to life, more so than before. The banter is hilarious, extremely energetic performances and far more self aware than any other MCU entry. Despite all of this, I feel it's far too late to reinvent these characters. Thor is suddenly a comedic genius and knows far too much about Earth (including it's colourful English language...). Heimdall doesn't feel like his past iteration at all. Completely different. Personally, I like consistency. In a bid to make a visual delight full of bright contrasting colours like Guardians of the Galaxy, it unfortunately feels like Marvel had abandoned the previous Thor films and the darker and richer style they had. We all know these blockbusters have good performances. The action set pieces are entertaining as always. Waititi's direction is a welcome addition. I just feel, dare I say, underwhelmed by superhero films these days. The human CGI was a let down, Hela was underdeveloped and it all wrapped up too quickly with no impact! It sounds like I'm being harsh for the sake of it, I'm not. I honestly enjoyed this and it felt like a comic book movie. I just find the drastic change in tone contradicts and negates previous chapters. Led Zeppelin though, no complaints there."
29 January 2018,izaaklodge,8,13,4,Bait and switch,"Sad how Portman was removed, just added to the cheap lets make one in Australia feel. The kiwi rock man was a plus. The Valkyrie was stupid with op powers and didnt fit. Kate, my god, could they have found a more boring vanilla private school teacher with all the curves of a 14 year old boy. Do better people your waseting everyones money"
15 June 2018,she-20802,7,12,"
                            Was this review helpful?  Sign in to vote.
                        ",One of Disney's Best Goofball Comedies,"One-liners, sarcasm, jokes, practical jokes, pranks and a massive joke-telling quotient this is the true story of the Norse Gods (apparently - ask Disney!). 
As a bonus, like Ocean's *, mad Max, Ghostbusters, Star Wars, X-Men, etc etc the male main character is substituted for a female.
Hey, if you don't mind cliches.."
6 November 2019,shawnsmithfd,1,1,7,Oh well,Too bad. I loved the first two Thor movies and was expecting that the third one will hold up to the quality of the first two. But I guess today it's really hard to pull off a trilogy that'll ring throughout the years like how the Wachowskis did with the Matrix.
19 January 2018,heatherkauffman,7,11,1,ooc thor,"BANNER
If I turn into the Hulk, I am never
gonna come back again. And you
don't care.
THOR
No, no. I'm putting together the
team. The Hulk is the fire.
BANNER
Wait, you're just using me to get
to the Hulk.
THOR
What? No!
BANNER
It's gross. You don't care about
me. You're not my friend.
THOR
No! I don't even like the Hulk.
He's all like... ""smash, smash,
smash."" I prefer you.
BANNER
Thanks.
THOR
But if I'm being honest, when it
comes to fighting evil beings, he
is very powerful and useful.
BANNER
Yeah, Banner's powerful and useful,
too.
THOR
Is he though?-----
Hulk should punch this junk out of space."
27 February 2019,mamunraju55,6,15,1,It is bad,"A boring, immature movie. Though it was a success at box office because it is a marvel movie. This movie will vanish from our memory in no time."
22 January 2018,wutang-30319,7,11,3,"Wow, just wow.","I don't know how people are giving this movie a 10/10, I really don't. I completely understand that art is subjective but this is sad. This movie is overflowing with jokes, normally in a comedy movie this would be normal, but this is a super hero film with dire consequences which seem to go ignored for most of the movie. The story was barely there to the point where even the characters didn't notice it. But don't worry jokes are always around the corner. Very important character dies, 30 seconds later... jokes. Losing a very important weapon, 30 seconds later.... jokes. Home is getting destroyed while the people get killed, 30 seconds later.... jokes. No event carries any weight, everything gets shrugged off with lame low hanging jokes. I don't mind comedy mixed in with super hero movies, I love Guardians of the Galaxy and Iron Man, but this was just bad. I seriously thought in the beginning that this was a Thor parody, because it plays like one. Bad jokes, breaking character for a laugh, odd cameos, and scenes that are on par with any low budget film. The acting suffered from this plot free for all frequently. No reason to try I guess, say the lines and go home. I really wonder who put less work in between the actors and the writers, any awards or praise should be given to the CGI team. They created a beautiful world and great effects, unfortunately that alone doesn't make a good movie. The villain of this movie offered no sanctuary from the mediocrity, she was a cookie cutter villain with a plan to destroy and rule and.... that's pretty much it. Nothing philosophical here, just plain old kill and rule everything, for what? Who knows. But don't worry because I know killing sounds serious, but luckily she will joke around the whole time. The lack of urgency and care about what is going on shows on the actor's faces but ultimately bores the audience, at least me and a very small minority it appears. Like I said in the beginning I can't understand for the life of me how anybody in their right mind could give this a 10 star rating. When I saw that, I was concerned that I was going insane. The deluge of jokes was cringe-worthy and detached any sense of weight the events of this movie had. I give this a 3, a very charitable 3. I pray for the souls that gave this movie a 10."
7 November 2019,JaneHall12,1,1,7,Yikes,"Thor's character is great with the other Avengers, but he just doesn't do that well as a stand-alone character with his own storyline. It's sad because he had so much potential too."
29 December 2020,lars-viebrock,4,10,6,Disappointing...,"... the Movie in general is Fine, but tension, suspense and emotion are sold for the sake of flat jokes and poor dialogue. Quite a letdown."
31 August 2018,misskittyf,3,5,4,Meh,"I loved the first 2, the 2nd film I actually remember how much I enjoyed watching it in the cinema.Maybe I was expecting too much IDK but I felt a bit let down. The jokes and funny parts felt forced ,while the action was fab the film in general felt a bit out of place like it didnt know where it was going.Not the worst Marvel film but far from the best."
2 January 2019,JakeBrinkman,2,7,8,A great movie dulled by the titular character,"First off, this isn't a Thor movie. This is a Chris Hemsworth movie. The decision to allow him to improvise his lines is arguably the worst decision in the MCU to date. Hemsworth's Americanized swagger and humor completely clash against the character of Thor to the point where I could not see the character of Thor on screen, only Hemsworth.However, if they had scripted Hemsworth more strictly, this movie probably would have received a 9 or 10 from me. Several scenes are quite epic, funny (not including Hemsworth's jokes), and moving."
29 May 2018,wgb-76199,9,15,3,"When did all god, demigods and superheroes become comics?","And the audience learned to love it?Disney and its groupies really suck. The god of thunder just keeps cracking jokes that would mean something on earth circa 2017. SO LAME.I am sorry I am tired of the one-liners Disney. Keep those for your stupid cartoons... of which this is one, I guess.Marvel and its fanatics are stupid."
8 November 2017,goahzlem,12,22,10,Greato,"Movie generally felt different that previous 2 movies, it felt more like Guardians of the Galaxy with other Thor crews + guests. Great fun and would recommend to anyone who watched MCU movies cause if you have not watched like Avengers or other movie that is related to this movie previously, would not follow the story line that well."
