Date of Review,User,Usefulness Vote,Total Votes,User's Rating out of 10,Review Title,Review
25 November 2019,davidmvining,1,2,10,"Not as fresh as some said, but just as great","Much like Reservoir Dogs, Pulp Fiction works so well because of its structure. In Tarantino's freshman effort, he used the out of time elements to break up the one set monotony and provide lighter tonal moments here and there. In Pulp Fiction, it's used at the behest of thematic material, and I think it works on a whole different level.It's sort of an anthology film, but the three sections a little too interconnected to just lay it like that. They're connected through a similar set of characters that appear in, or are talked about, in all three, but also with the common theme of choice in the face of fate.In every story, from the dual framing devices (the café and the shootout over the suitcase) to the three main stories, characters are presented with inflection points in their lives, and they chose to go one way or another. Vincent Vega has come back to Los Angeles from several years as ""the man in Amsterdam"". One of his first tasks is to take his mob boss's wife, Mia Wallace, out for dinner, to provide her with company while her husband, Marsellus Wallace, is out of town. There's an connection between them that caps with them both dancing in a twist contest in the wonderfully grotesque nostalgia restaurant Jack Rabbit Slim's. Vincent refuses to take the next step, though. We're not quite sure if Mia would go to bed with Vincent (the way she talks about her husband demonstrates her fidelity towards him), but her willingness isn't the point. The point is Vincent's desire to make a move. He feels it's within the realm of possibility, but he refuses to take that step.Of course, he never really gets the chance because Mia has found Vincent's stash of heroin and snorted it, which was simply too much for her system and she began to overdose. This leads to the most famous scene in the movie where Vincent has to puncture Mia's breastplate with a six inch needle in Vincent's drug dealer's house. It's a great moment of tension with a fantastic shock.Taking a step back from that description of the first major third of the film, I think we can see in microcosm why Pulp Fiction works so well. We have fantastically written characters. We have an exploration of the central theme playing out dramatically. We have some spectacle in the form of the needle episode. It's a marvelous combination of entertainment, character work, and strong thematic material wrapped together extraordinarily well.The second third deals with Butch, a boxer we saw talking with Marsellus Wallace in the first. This also takes place after the third section. Butch has agreed to throw his fight, but he used the quasi-public knowledge of the agreement to cleanup on the odds and win big by winning the fight. He's prepped and ready to go, talking lightly with his girlfriend Fabienne as they spend the night in a hotel talking about the nature of attractiveness (really, her desire for a pot belly), and make fun of each other. He's set for life, and he knows it, but something's wrong. His father's watch is missing, left behind at the apartment. Christopher Walken actually started the story with a telling of the history of that watch (the famous ass watch scene), which he delivers wonderfully. It also sells the importance of the watch to Butch so that when he suddenly loses his cool and decides to brave what should surely be certain death to get it back, we get it. It makes sense. He has to go get it. There's no other choice. He goes back, gets it, gives Vincent a chest full of led from Vincent's own gun, and then accidentally happens across Marsellus Wallace as he drives away.There's fate again, presenting Butch with a situation where he has a choice. After a car crash and a limp-filled foot chase, the two end up trapped in the basement of two perverts (one a cop) who proceed to rape Wallace. Butch uses his opportunity to escape and has another choice. He could leave, scot free, or he could free Wallace. He does the right thing, grabs a samurai sword, and cuts down the perverts (and their gimp with a solid punch to the face). Wallace returns this favor by letting Butch go. They will break ties and have no more to do with each other.The third is where the thematic material comes out most and comes to the best conclusion. Even though it happens before the rest of the movie, the path that Jules follows and how he ends the film is the culmination of the ideas flowing through it. We pick back up with Vincent and Jules in the apartment with the briefcase. An unknown gunman jumps out and fires, emptying his gun in their direction but hitting nothing. After the darkly comic episode where they have to clean up brains from the back of their car, Vincent and Jules settle down in the café that started the film as Jules talks about their miraculous escape and how he plans on facing that with the rest of his life. Vincent considers it a freak accident, but Jules sees it as a sign from a higher power. He's been given an opportunity and a choice, and he's going to take a new path in response to it. He demonstrates that new path by allowing the robbers from the beginning of the film to leave with their lives.Thinking back over the rest of the movie, we realize the order of events as they played out chronologically and discover that Vincent died after the ending of the movie, at Butch's hands. If Jules had kept on his path without diverting it, ascribing the freak gun event as mere happenstance instead of a sign, Jules might have died there too. The universe reached out to both Vincent and Jules, and it was only Jules who read the sign correctly to run off to be like Caine from Kung Fu.So, sitting back, what is Pulp Fiction? First, it's a story that's told out of order chronologically but is arranged in a way that heightens its emotional and thematic impact. It's very well acted, filled with wonderful conversations between well-drawn and interesting characters. It's dotted with great moments of excitement, the kind you expect from a good time at the movies. It's an entire package of entertainment, thematic weight, and great characters.No wonder it made such a splash."
21 June 2002,onepunchmachinegun,6,12,10,Brilliant movie.,"The movie has its own spirit. The realistic rude behavior every actor pulls in the films makes the movie complete.Warning! Warning! This may destroy some of the experience if you haven´t seen the movie yet. If you already have seen it, check this out! The briefcase Vincent and Jules are going to pick up over at Brad´s place. You know there with the Big Kahuna Burger. The briefcase has a code lock. The code is 666. I don´t know if Tarantino is christian or satanist, but take it as a symbol. Every time somebody sees the content of the briefcase they go, wow! Their eyes are glowing with greed. It´s the temptation. Marsellus Wallace (Ving Rhames) is the devil. Trying to buy Butch Cooligde´s (Bruce Willis) soul or just trying to get him to take a dive in the fight. Jules Winfield (Samuel L. Jackson) is the good man. Sees the shoot-up mistake in Brads place as ""divine influence"". Switch some of the letters in Jules and you get ""Jesul"", close to another name. Vincent Vega (John Travolta) is the bad man. He denies that there is such power controlling the universe in the ways Jules thinks. Mia Wallace (Uma Thurman) is just another human satan uses to tease Vega. Mr. Wolf (Harvey Keitel) is the demon that frightens the good man. Do you see the posibility, as Jules, or is it just coincedences, as a true Vincent?  Now see the movie again and think of the posibility and make up your point with the movie!"
8 December 2021,robelbiniyam,1,1,10,This movie just keeps grow and grow on me,"When I watched pulp fiction for the first time I didn't like it since I didn't know what to expect
and I entirely focused only on the story-line but after a repeated view I just fell in love with this movie I ain't got mich to say about this film since everyone said about its originality,non linear story yelling and its masterful screenplay.All I can say is the movie is worth the love and the appreciation it got and it is one of the best movies ever made."
3 April 2002,soonerpike697,1,1,10,Best movie ever made funny as hell,"Best movie of all time.  Quentin Tarantino may be the best story teller of all time.  His direction was something few can match.  The man is a genious why Travolta and Jackson walked away empty handed I will never understand. Anyone who didn't appreciate this film is a damn fool.  The cast was great, the stories were great, and it was just a fun film and very unappreciated when the Oscars were all said and done."
24 February 2002,eronavbj,15,51,1,Second worse movie I've ever seen,"Next to Burt Lancaster's, ""The Swimmer,"" this is the worst movie I've ever seen. If you like two hours of non-stop profanity, senseless violence and a story that has no beginning, no middle and certainly no conclusion; and if you like an underlying theme of inhumanity and perversion, then I recommend it.It you want a story that is well-acted and well-thought out, don't waste your time. This is a movie geared for an audience that is very young (if only in mentality) and very unexperienced in life."
23 April 2022,RXiong08,2,3,8,Never seen before,"This movie brings a new exploration of dialogue that I've never seen, and it's brilliantly constructed with some intense scenes. Samuel L Jackson is literally Samuel L Jackson in this movie. Pretty cool movie overall."
20 September 2016,Johnny-the-Film-Sentinel-2187,1,2,10,Pulp Fiction: the film that's redefined indie cinema.,"Quentin Tarantino knows how to direct an absorbing story and give a movie near-sentient energy of its own. Pulp Fiction is a funny, mysterious, and gorgeously written movie that's a time-capsule for the 90s, like Back to the Future was for the 80s. Pulp Fiction is a darkly humorous, colourful and hard-to-guess story that's still loved to this very day, and for damn good reason: it's a film that has a little bit of something for everyone.Just like nearly every other Quentin Tarantino movie, the story is non-linear, stars Samuel L. Jackson, & pop-music and film references reign supreme in this film. Not to mention the 'Royale with cheese' quote, and 'Say 'what' again, I dare you, I double-dare you motherf##ker, say 'what' one more goddamn time!' This film is basically its own classic moment; from Vince's dance with Mia, to Butch's moment with the Taxi driver, everything is just so well done and just right."
17 June 2009,sshaikh3,1,1,9,dunno why i didn't like this movie at first,This in my opinion is the best Quentin Tarantino movie ever I have to admit I don't know what was wrong with me that I didn't like this movie at first really don't know what was wrong with me maybe the scenes are slowly detailed but this movie has the best dialogues a really good concept people like the simplicity of this movie that is why this is so good and it's emphasis alone on dialogues and the fact that this movie was made in a really simple time Quentin Tarantino with his best friend Roger Avary managed to do something different something new which makes this movie far better than Kill Bill Vol.1 or Reservoir Dogs those movies don't have what Pulp Fiction has that is why this movie is so good.
7 December 2016,areatw,1,2,9,Refreshingly unique,"Like most people, I thoroughly enjoyed 'Pulp Fiction' and found it to be a refreshing change to the predictable and stereotypical drama/action movies we are used to seeing. 'Pulp Fiction' rips up the rule book and completely rewrites it.The film is bizarre, but not in a way that disillusions the audience. Instead, it's thoroughly gripping and demands attention. The dialogue is probably the best part of the film, you could tell from the opening scene alone that this is no ordinary dialogue and no ordinary movie.Good stuff, kept me entertained for the full 2hr 30m run time. Not a film I would consider among the best I have ever seen, but a refreshingly unique movie that I would happily watch again."
15 December 2016,daxbeach,1,1,9,All over the place!,"Vengeance and violent justice are really the premise of this story. Or rather, the FOUR stories intertwined in this film. This film really marked the 1990s as a special decade for US film. The film, and its intertwined stories, go back and forth, bounce between each other for a while, then crescendo into an explosion of violence and justice perhaps, towards the end. We even had a hit-man go clean and profess that he will be a holy monk and wander the earth in peace! The filming techniques are camera use are incredible, and the casting made careers for younger actors (and revived a few, for older ones!). it is my understanding that Tarrantino's editor for Pulp, is the same woman he has used in every film since!"
7 May 2017,joshuag-90749,1,1,"
                            Was this review helpful?  Sign in to vote.
                        ","A fun, devilish watch","Pulp Fiction (1994), Quentin Tarantino produces what he is know for today, a dark, witty, and captivating film that has a disjointed flow of time but no pacing issues because of it. The film is excellently shot with great use of lighting and scenery. Where this film really shines though is the captivating dialogue and riveting characters. You're attention as a viewer is completely locked into what these characters are going to say next. While not my favorite Tarantino flick it is arguably the most recognizable in the mainstream and for good reason, it's a must watch."
5 August 2018,drjpdenis,12,27,1,What on earth is the fuss about,I never liked this film. Horribly overrated.see the review by adam G for a better worded and longer winded explanation of my feelings on this movie.
3 March 2017,CuriosityKilledShawn,2,7,6,It lives up to its title,"Now that it's almost 23 years later can we have a level-headed point of view on this movie? The hype machine in 1994 went into maximum overdrive with Pulp Fiction in a way that has rarely been repeated, even in a world over-saturated with easily accessible and multiple forms of media. For years people have regarded Pulp Fiction as if it is somehow far beyond any kind of criticism. It's time for scrutiny.As a 150-minute series of vignettes within vignettes it makes for good entertainment the first few viewings, but I've seen Pulp Fiction from beginning to end about 10 times now and I can honestly say I am done with it.The trashy nature of the stories and the wider world that the characters inhabit is a nice homage to the dime novels of the 1950s and other trash cinema of the era. And I mean trash. Pulp Fiction takes virtually no inspiration from anything with an ounce of class. Don't be fooled by the all-star cast and the larger- than-life characters.For years people have been quoting the screenplay as if it were a breathtaking breakthrough in movie dialogue. It's not. If anything it is far too wordy. The editor should have been a little more liberal in cutting down the talking. There is an utterly pointless interaction between Travolta, Thurman, and Buscemi about a $5 shake that seems to go on forever. It adds absolutely nothing to scene at all and I cringe whenever I hear it. I can't believe I am even wasting my time bringing it up in this review, but it's a good example of frequent nothingness that should have been excised. Tarantino also seems to have an inability to reign in his actors here, leaving them to ham their way over the boundaries which gives many characters an unfocused, disconnected, and confusing riff. Travolta in particular seems off and alienating. He was probably just happy to get work at the time but there's no reason for why the rest of the cast didn't question the overwritten material.It's also very dull to look at. Jack Rabbit Slims appears to be the only set specifically designed for the movie, which is why there is a colorful vibrancy to this scene that is found nowhere else. Almost every other shot takes place at street level in the most mundane parts of Los Angeles without any sense of location. The lazy Panavision photography just plonks the camera down at standard angles and indulges in far too much steadicam for its own good, all while never giving us much in the way of geography. It's very frustrating.Pulp Fiction is competent with unique inspirations, but the movie has almost no original ideas and it has been massively over-regarded for far too long."
23 November 1999,BB-15,3,9,6,Mixed Bag,"Plenty of people love this movie. They rave about how original, cool and funny it is. I will admit that there is a lot to see in Avary and Tarantino's script including plenty of off beat cameo roles. I really liked Samuel Jackson's character. Not only was the performance excellent but the depth of what he was dealing with was very powerful. The rest of the movie I wasn't so happy with. Pulp Fiction has some original story ideas. But if you compare it to Goodfellas which also has flashbacks, slow motion and sick humor it doesn't look that original. But I will admit that the story in Pulp Fiction is done in a somewhat original way. Moving down from here we have the Bruce Willis role. It is very powerful but so graphically violent that like Blue Velvet it becomes too much after a while. Down from here we have Uma Thurman's part which I felt was filling time. I didn't think that much of Travolta either. As for the so called great humor, I did not laugh at the scene in the car which just about tells the story for me. Finally about Tarantino. If he is going to have a great career in this business, he will need to write dialogue in which every other line doesn't have the ""N"" word and also where the climax of each scene isn't filled with buckets of blood. Without the shock value I wonder if he is that good. I thought Jackie Brown was only a little above average but better than Pulp Fiction.  Pulp Fiction presents a few effective, original moments and has a great performance by Samuel Jackson. Otherwise it piles on the violence, blood and racial slurs hoping to shock but turning out just to be overdone."
8 January 2001,Rinho18,5,17,6,Not good,"Pulp Fiction is not a good movie I think. It has some enjoyable moments, but it is actually too confusing, because of the time and place´( they ALWAYS change! ). That is not good for a movie, I think. I do not think that it is one of the best 25 films ever. I mean, what is the great thing about that movie? It is just another piece about drugs and killing each other. Come on?! I rated it a 4/10, because it is quite original and has some funny jokes. But it is definitely not that good."
29 November 2014,Rickting,2,6,6,Am I allowed to disagree?,"The fact that an aimless, jarring mish mash of swearing, violence, gangsters, foot massages, royale with cheese, accidental shootings, interrogations, robberies, yelling and a load of characters without any actual character being badass defined the 90s show the 90s was a mixed decade from film. Quentin Tarantino's legendary drama thriller is a non linear collection of various story lines. In one, a very bizarre robbery unfolds at a diner. In another, Vincent Vega has to look after his boss' wife for an evening and they dance, she overdoses and they exchange awful jokes from a pilot she was once in. In another, Butch Coolidge gets into a lot of trouble when about to flee LA... all for a watch. And finally, Vincent and Jules assassinate a man, then have to dispose of a corpse after Vincent has an accident involving a gun and their informant. Don't get me wrong: Pulp Fiction is a good enough film it's just very over-hyped. However, you can almost see the sparks flying as the actors deliver that electric dialogue. It's a script that will make all aspiring scriptwriters jealous.Quentin Tarantino's direction is very good as well and the film draws out career best performances from Samuel L Jackson and Bruce Willis. John Travolta and Uma Thurman both rock. There are some good bits: The gold watch speech, the dance, the interrogation, the accidental shooting and some of the Bruce Willis segment showcase the amazing writing. However, many other scenes feel banal and unnecessary. Reservoir Dogs was utterly brilliant, so Tarantino got arrogant and made a bloated 2 and a half hour epic which could have 100 minutes. The film has little personality and lacks any kind of message. There's nothing wrong with that, but if I spend 2 and a half hours of my life watching unnecessary scenes I want there to be a purpose. Pulp Fiction is just too long and self indulgent to be a great film. It has plenty of style and is very well written but it's nothing special. Critics never shut up about modern movies being style over substance, yet this is voted one of the best films ever made when it's exactly that? 6/10"
8 December 2016,g-britosgutierre,1,1,10,One of the best films seen yet..,"Tarantino wrote a screenplay with Roger Avary for one of the greatest films of all time. Amazing shots but an even greater cast brought together by Ronnie Yeskel and Gary M. Zuckerbrod. Each performer brought emotion, hilarity, and a sense of realism to the scenes. One specifically, Uma Thurman's scene as Mia going through an OD, the seriousness within the scene on each character's face and the stillness of Thurman's person and aftershock was scary real. Viewing this from two different age groups (my younger brother saw it with me) we saw the characters had depth and the cast altogether was hand picked to perfection. It's no wonder the box office first weekend alone had brought more than triple the budget! Would greatly recommend to anyone!"
11 April 2021,jakethesnake-42007,1,2,10,A masterpiece that changed cinema,A pure masterpiece that changed the way we see film. I remember watching the film for the first time when I was around 20 and then when I was around 25 and now watching it at 34 I appreciate it more. It's a masterpiece from start to finish. There is not one bad thing about this film. The story and acting is amazing and the directing is top notch. What makes this film a masterpiece is it's the of the first movies of its kind and after this it changed movie making. I would agree it's one of the best films ever made.
7 December 2016,RedNERVE,1,1,9,Stunning Film!,"Pulp Fiction (1994) by Quentin Tarantino is simple a one of the best classics out there. This crime/drama is absolutely terrific. The camera work is stunning, being a more modern movie. The acting was also superb.John Travolta and Samuel L. Jackson absolutely rocked every scene they were in. Both names are big in Hollywood so it is expected that they steal the scenes they are in. The overall acting in this film truly blew me away, i was not expecting such a good performance out of this movie and I would recommend this movie to any of my friends as well as anyone who love classic crime movies."
24 December 2019,gabrielzinzen,4,6,9,More violence,"I think if had a little less dialogue and more violence, it would be better"
17 May 2003,Piko13,6,10,10,The best of the 90s,"Pulp Fiction is a real boom in action movies,unique style of Quentin Tarantino made this movie what it really is-a legend!Of course let´s not forget the great business that the actors did.Even now,after  9 years I like to watch it.It´s a first class movie for sure!"
15 May 2019,mafreysphone,1,1,10,The 90s bound up in a single DVD,"With such an amazing cast and phenomenal creation staff it's no wonder I was blown away. I had flashbacks left and right while the dazzlingly twisting and interacting subplots kept me by turns confused and entertained. It's humorous without being slapstick, engagingly violent, and endlessly enthralling. Highly recommended!!"
9 July 2003,steve-easton,6,10,10,A masterpiece - 10/10,"This is as near to flawless as any movie I've ever seen. Everything is excellent, but it's the script that elevates this movie to masterpiece status. No other movie is as quotable as this.If you haven't seen this movie do yourself a favour and do so - today!"
13 August 1999,Susie-7,4,11,6,"Decent, but what's all the fuss about?","Most people I know who have seen this movie either think it's the best movie ever or the worst piece of trash ever produced.  I happen to fall in the middle.  I enjoyed this film, though not immensely.  I found it funny, which actually kind of disturbs me in a way.  Should it be funny when someone accidentally gets blown away? Yet I found it to be.  Still, I think the extreme amount of violence got to me, since it mostly did not have much of a point; it is really only the one scene of violence that I thought was amusing.  I thought the Bruce Willis storyline could have been done without, instead focusing on Travolta and Jackson.  Instead, the ""story"" meanders and seems largely without purpose.  Despite that, though, it was still an enjoyable film.  I recommend it as long as people realise what they're in for, and don't just watch it because of the hype surrounding it; when someone expects perfection and they don't get it, they tend to over-compensate and react more negatively than they otherwise would have, and end up giving this film a 1 instead of the 5 they might have given it had they not been shocked by the content.I give this film a 6.5, mainly for the dark humor.  This movie is not for everyone.  Don't watch this movie with blinders on, and hopefully it will be worth the 2 hours and (possibly) the $3-4 you spent to rent it (although in Canada, I know you can watch an unedited version of it on Showcase- that channel is great for films they can't show on the networks without such severe editing that part of the story is lost).  The other thing I liked about this movie was the characters themselves; Tarantino is very good at taking what would from the outside seem like despicable, inhumane creatures and making them human.  While I don't know how many hitmen are actually nice guys, it is nice to see films sometimes that have normal people doing bad things, instead of just evil, rotten, flat characters.  This film is thus a good character study, for those interested in the workings of the human mind."
26 August 2013,gizmouk-775-537704,37,89,1,Boring,"Boring. Rubbish Film as per most of Tarantino's stuff. The only good film Tarantino ever directed was the first half of 'Dusk till Dawn'. 'True Romance' was good as well,though he didn't direct it. It was also let down somewhat by Tarantino's poor dialogue (see Patricia Arquette's speech where she reveals she's a call girl. Appalling dialogue. Very Tarantino.) I recommend you spend you time better by watching all the films he's paid homage to (ripped off) such as 'Vanishing Point', 'Death rides a horse', 'the Baby Cart series', The original 'Inglorious Bastards' etc Tarantino and his rehashing of films which have passed out of the collective conscious is pretty unpleasant and not clever. The whole point of taking influence from other people's work is to then create something of your own which is greater than the sum of its part. This Tarantino fails to do repeatedly."
15 March 2020,baileycrawly,1,2,9,"""English Mother......, Do You Speak It?""","Of all the Tarantino movies, this is the one that gets quoted most often. It's also the one that has the most commonly seen film cover (at least in my experience). This film is a lot of fun, masterfully written and executed to absolute perfection by Quentin Tarantino. This, in my humble opinion, is a much better effort than his previous Reservoir Dogs.
This film is a perfect example of a good non-linear narration done right. It's not too difficult to mess up a movie whose storyline isn't told in chronological order, but Tarantino knows how to pull it off, how to make it entertaining and endlessly appealing from start to finish. There was never a dull moment in this movie.
To sum up Pulp Fiction, it would be fair to say that it is 154 minutes of pure cinematic magic."
8 April 2020,Kdosda_Hegen,2,7,6,"Cultural memes, nothing more.","This movie is just a parody of gangstar life or whatever, it's funny, memorable, and memed to death. Also the whole Suitcase concept is just retarded, I can't believe how much ridiculous theories it got."
9 February 2022,whiskeyinabowlerhat,1,1,8,Snap shot in time,"Great movie still holds up well today. Cinematography top notch, acting amazing from whole cast, directing on point, casting fantastic. Couldn't ask for anything better."
10 April 2019,socrates4,1,2,10,One Of The Greats,"Quentin Tarantino first stunned audiences with his amazing debut film RESERVOIR DOGS back in 1992. Two years later he repeated that feat on a grander scale with PULP FICTION, one of the greatest films ever made.It's extremely original and pure fun. Even the dialog is fun! There are tons of movies that came after it that tried to copy it, but none have succeeded. This is the real thing in all its glory. Highly recommend."
13 September 2018,brianknowles-59664,2,3,10,Best Movie Ever,"Literally everything in this movie works. Tarantino's best by far. It's 2 1/2 hours long and is never dull. Best script ever, one of the best soundtracks, strong characters, nicely shot, and many iconic scenes and memorably lines. Please watch it"
5 October 2020,henrysegal,3,4,10,Wouldn't change anything about this movie.,This masterpiece kept my attention for its entirety through its unique storytelling style thanks to Quentin Tarantino. This will now be my go-to when somebody asks for a suggestion. If I had to put in in one word: wow.
21 August 2014,rajatdahiyax,1,2,10,"Clever and daring, this high-pitched film never falters!!!!!","Outrageously violent, time-twisting, and in love with language, Pulp Fiction was widely considered the most influential American movie of the 1990s. Director and co-screenwriter Quentin Tarantino synthesized such seemingly disparate traditions as the syncopated language of David Mamet; the serious violence of American gangster movies. Prizefighter Butch Coolidge has decided to stop payment on a deal he's made with the devil. Honey Bunny and Pumpkin are young lovers and small time thieves who decide they need a change of venue. Meanwhile, two career criminals, Vincent Vega and Jules, go about their daily business of shooting up other crooks that are late on payments to their boss. While one is asked to baby sit their boss' dangerously pretty young wife, the other suddenly realizes that he must give up his life of crime."
15 October 2020,muftudemirel,3,4,9,melik demirel,"Plub fiction is a cult movie. it was nominated for 7 oscars, including best picture and received the oscar for best orginal screenplay, directed by quentin tarantino. he plays samuel l. jackson in the movie and he is a successful actor."
28 January 2019,josh_lambert1991,1,2,6,Uma thurman,So I enjoyed the film. There are a few problems I have and they are mainly to do with uma Thurman she is the face of this movie on all the posters and film covers and she's in the film for about 10 minutes. It's crazy. I think Bruce Willis is brilliant in the film
7 December 2020,amirmahdifah,4,6,10,One of the best movie in the world,"One of the best movie in the world
This is a Masterpiece"
4 August 2011,bilbo2001-124-386109,15,32,1,worst ever,"While I am in no way against gore in a movie, I found the fact that this movie exploited it so badly, that the plot was so stupid, and the acting so completely idiotic (and I like these actors/actresses) that this is by far the worst movie I have ever seen. Far worse than any of the famously bad cult/monster movies of the 50's-60's. never could understand how anyone could ever have thought this movie had any redeeming qualities, much less actually liked by anyone. The movie is so bad, it prompted me to register with IMDb to add my vote. Wish I could vote a zero...as in the movie never should have been made. Could not imagine a greater waste of time or talent."
17 January 2006,Sachal,19,49,1,One of the Worst movie ...2 thumps down...pure headache,"I request to IMDb please include 0 rating also ...atleast its soothing for people like us, when they are able to express their opinion in the manner they want. This movie does not deserve any rating at all. if IMDb group has something called best/top negative comment for a particular movie, then I request them to treat my comment as the top in that category, that means I want my comment to be top from the bottom Most of the time I watch movies, only after checking the comments on the IMDb website, having seen such a good rating I rented this movie. Believe me, not many times IMDb comments proves so wrong, this was the worst movie I have ever seen... aaaaahhhhhh...... wait a minute I could not even see the whole movie. All the time during the movie, I was thinking that, the good part is about to come, but how was that possible, good part would come only if there is any. I am so surprised why so many people have reviewed this movie as one of the best movie they have ever seen. Total, boring, violent and logic-less movie."
27 August 2006,charlie_cheswick,7,13,10,The best movie ever made by far.,"After being in the Sundance Film Festival with the violent and brutal film ""Reservoir Dogs"", Tarantino came back with one true awesome movie that had everything to be perfect. Pulp Fiction, considered to be one of the best movies ever made. In this violent movie there was very good acting, superb screenplay, great photography and of course, GREAT music. Everything a movie could ever need. Pulp Fiction won the Golden Palm at Cannes and the best original screenplay at the Academy Awards. For me, it has been the best movie ever made followed by Amores Perros. A film with very deep and strong content. Pulp Fiction is all about two hit men, their boss's pretty wife and a boxer. They get crossed while the movie advances, and the pieces of the puzzle begin to get together."
8 May 2021,plohovospitan,2,2,10,Short review,"Brilliantly written and unfathomably cool, this would make a good case for most quotable crime movie of all time."
14 December 2020,reynoldslewis-96294,6,8,10,Pulp Perfection,"The greatest movie ever made. It is one of my favourite movies, and i love everything about it."
5 August 2020,keithpage-82171,2,2,"
                            Was this review helpful?  Sign in to vote.
                        ",All Quintan T. Flix R great,"Fun but action packed. Fast paced.
A bit retro humor styles."
11 October 2006,moondog-8,6,20,4,"If you haven't been exposed to much, you may enjoy this film","I wonder what cops or people living in *really* rough neighborhoods would say about this movie? In working on documentaries, I've been on police patrols and have seen my share of domestic stabbings, cop shootings and drug busts, and to me this movie is some smart-*ss white boy's comic-book imagination of ""what it's like out there on the streets"". So, I can understand why students at state universities thought this was the coolest movie around when it came out.Also, if you haven't seen a lot of esoteric and quality cinema, Tarentino may seem like some sort of movie-making genius. But if you've seen movies like *Kiss Me Deadly* or practically anything by Godard, you'll see that QT cuts and pastes a lot. When Pulp Fiction enthusiasts start to debate their theories about why there was an inner light in the briefcase at the diner, I just have to say that it's just an image ripped off from a movie made well before they were born, called *Kiss Me Deadly*.If you've seen the seedier and dangerous side of life, the movie is lame. If you're a classic movie devotee, this movie is a rip-off. But if you haven't been exposed to much, you may enjoy this film."
30 January 2020,Rafaelboi,1,1,10,Awesome movie!,This film is absolutely wonderful and i would say that this is Tarantino's best movie to this date. Is there Action? Yes. Is there Drama? Yes. Royale with cheese? Oui.
31 March 2003,mouse7316,10,25,4,What is wrong with you people?,"Im sorry, please don't believe anything most of these people are saying, if they like this movie they are not normal.  Any movie where a guy gets raped in the basement by a cop right before Bruce Willis runs in with a sword (a weapon he picked after going through quite a variety) and hacks him to death should never be called a smart film.  Blagh."
17 October 2002,SILENCEikillyou,2,5,10,...that hasn't already been said...,"I think I agree with all the reviews that have come before me.  (Not the ridiculously negative).  Though, this movie does have it's good points (great points); and some that aren't so good - i.e. drug use, violence, blatant disregard for human life and the lack of hardly any morals (on the part of MOST characters).  I've got to say, though, I loved this movie (""love"" is a strong word, considering some of the content listed above). Nevertheless, everything about the way this movie was created was masterpiece material.  Bold and daring variation from mainstream plot.  A look at the ""normal"" aspect of the lives of hanous characters - i.e. what they did or dislike, what and how they like to smoke.  Their feelings on pop culture icons and the list goes on.  Personally, I find that viewpoint fascinating.What worked:  Particularly, the absence of pretense in the actors' projection of their characters; I found myself actually believing that John Travolta was a heroin-abusing, cold-blooded assassin.  Each actor made their character real; and that says a lot about Terantino, as well.  He knew what he wanted from these artists and drew it from them; even when they didn't necessarily endorse the character's behaviors.  PLUS, I think writer/director Terantino portrayed the opposite of mainstream opinion. Some would say that his story glorified or encouraged these criminal actions.  ON THE CONTRARY, I believe he showed that bad things are more likely to happen to people who don't have a good moral fiber.  And, sad though true, these characters are, in any case, a reality of sorts in the world, today.What didn't work:  Not so much that anything didn't work, but that the content was too dark.  AND only for the reason that this was my dad's kind of movie, and one kids could learn from.  Though, from the content neither will watch (well not my kids).  My dad likes crime dramas, but he comes from an era where movies criminals don't swear or not much, anyway.  On the same token, weren't ever portrayed using mind-altering substances.  Other than this, I think he would love this movie.  Maybe he'll just have to catch the edited for television version - ha ha ha.  For me, though, I liked it just fine.9/10 - Hell, I've gotta save a perfect score for that might have the same impact, but my kids could watch, too.  Maybe not possible.  Other than that, I loved this film.thank you"
25 February 2008,TheLoneBadger,13,26,4,The type of movie I would've loved when I was thirteen,"Some observations:1. Anytime your most admiring audience is comprised of 17-year-old males you know you're in trouble.2. Anytime the most common adjective used to describe your movie is ""cool"" you know you're in trouble.This is a silly, juvenile, vulgar movie. Tarantino should have had the courage to make a cheap, violent, trashy Hollywood-style movie and been proud of it. Instead, he made a cheap, violent, trashy, Hollywood-style movie and hid behind the ""irony"" façade. Works for 17-year-olds, doesn't work for the rest of us."
28 July 2003,KristinNAz,3,6,"
                            Was this review helpful?  Sign in to vote.
                        ","If youre a man, you'll like this movie","Sorry,,but every person that thinks this movie rocks has been a DUDE- this is a guy's movie,,the violence,, the F****d up parts, especially the scene where the big black dude gets raped. I had to see what all of the hoopla surrounding this movie was about. I didn't like the movie being out of order and too many things going on at once. I admit the cast was great but after it was all over, I was glad."
8 March 2021,wiktortuznik,2,2,10,Pulp Perfection,Simple as that. Who even needs to read a review for Pulp Fiction?
30 December 2021,teenlifetvshow,2,2,10,I love it,This will always be a classic for me I love it so much. I watch this at least twice a day lol. The acting was superb and I have always been a fan of all of the characters since I was a teen.
