Date of Review,User,Usefulness Vote,Total Votes,User's Rating out of 10,Review Title,Review
23 March 2021,athulchiku,1,1,10,Must watch,I watched this film a year ago it's a good entertainer and a best feelgood movie.A wonderfull masterpiece Tom Hanks nail it.All time best feelgood movie I recommend this at first it will not disappoint youu
20 June 2010,lleeric,1,2,9,Tom Hanks Masterpiece,"Touching, Sad, Romantic, Happy, Wars, Friends, Marriage, Family, and most of all love. Forrest Gump. Made me cry. Made me feel good. Forrest Gump is a loving person. He got friends. He joined a war. He is good at running, Has a girlfriend named Jenny. They marry and they have a son. Jenny says goodbye. ""Life is like a box of chocolates. You Never know what you're going to get."" There is a lot of people. But there is only one Forrest gump. He is helpful and a good friend. He taught himself how to run. He was friends with Jenny since he was a kid. This film delivers. Watch it now and you will be proud. Tom Hanks best movie. Go watch it."
9 July 1999,baumer,1,4,10,"1994 was a great year for movies, this is one of the best","There are certain films that people should just enjoy.  Forrest Gump is one of them.  It makes you feel good.  It makes you feel happy and it makes you appreciate what excellent film making is all about.  Simply put, this movie is pretty much flawless and it is a movie for the ages.Pulp Fiction was deserving of best picture and so was Shawshank Redemption, but only one of these fine three films could have won that year.  It is like watching the two best hockey teams playing in the Stanley Cup Finals.  It is the seventh game and we are now in triple overtime and the score is tied at 2.  One team will win the cup, and not necessarily because they are better than the other, but because someone has to win.  That was the case in 1994. I loved Pulp, and I loved Shawshank, but I loved Gump too and when it won I cheered out loud.  Good for Robert Zemekis.What is so great about Forrest Gump is that it makes life a little more pure, a little more innocent.  Forrest never really quite understands what is going on around him and for that reason he lives life in the dark in some ways but in other ways, he sees so much more light than the rest of us. And his antics and the way he lives that life is an inspiration to the rest of us, or at least it should be.  And how can you not like the guy.  Is there a more likable character in the history of cinema?  I doubt it!Robert Zemekis took me completely by storm when I first saw this film. Back To The Future was a great film and he has always shown that he has a propensity for box office gold, but to make a picture that was not only phenomenally successful at the box office but is this sweet and fun and heart warming, was not what I expected from him.  Then again, he is a Spielberg cronie, so that must mean something.Zemekis is one of the strengths of this film, but the tour de force is really Hanks.  His adaptation of the character is remarkable.  He is ever so convincing and even though his work in Philedelphia was completely Oscar worthy, this is even a step above that.  I love him here and I will see anything that he is in from here on out.I love movies.  I love what they do to me.  I love that they can make me feel a plethora of emotions.  Even when I despise a film, I can still look back and say that if anything it made me feel something.  But Forrest Gump is a microcosm of why I like movies.  My world is little better after I watch this movie and for that I am so glad that this film was made.  And for the people that can't enjoy this movie, I certainly hope that in the years to come you can.  Because you just don't know what you're missing."
28 December 2021,cotax-68665,1,1,10,One of my favourite movies,"""Momma always said life is like a box of chocolates, you never know what you're gonna get.""
...and thats how this movies goes. It is colourful mix of comedy, tragedy, history, friendship, coming-of-age, family drama, love, road movie, war movie and just so... full of life.The performances are wonderful, the story not just a justification for action, but tight and kind of realistic. There is so much detail in this movie so that you can watch it all over again on a rainy day and discover something new. The movie is also full of references to famous people and events in history without explicitly saying much about them so if you are younger and get older, the movie gets a lot more meaning every time.The music is fitting and wonderful. The camera work is natural, beautiful and captures all the important moments.The only point of critique you could find on this piece of art is that some parts are not realistic, but it is not a documentary, so I don't see any reason to take a star away."
23 May 2002,Opion8d,1,2,10,"So many people think it's over-rated, I'm beggining to think it's under-rated","*Forrest Gump*1994 was a decent year for movies.  Pulp Fiction and The Shawshank Redemption were good films.  So was Forrest Gump.  It's really starting to make me angry seeing people pan this movie so much!  It's not a bad movies! I have seen thousands of worse films.  And quite frankly this one was better than Shawshank, but not as good as Pulp Fiction.  But who can see the Academy giving the Oscar to Pulp Fiction, anyway?It's sad to know this movie can't be disscussed without talking about those other movies.  I believe people need to get over it!  What does the Academy know anyway?  They gave an Oscar to Opie! Moving on, this movie has great acting.  Tom Hanks is perfect for the role as a slow-witted southerner.  That didn't sound very nice...  I like Hanks, I think he's made some of the best films of the 90's!  But his Oscar was well-deserved.  Robin Wright does a great job as Jenny (or as Forrest might say 'Jen-nay').  And Gary Sinese was hilarious as Captian Dan. 
This movie has some of the most memorable characters in history!  Not to mention it's one of the most quoted movies (Life is like a box of chocolates, stupid is as stupid does, exc).  So, yes, it deserved winning best picture that year.  It was a great movie, probably on my top 100 of all time list!  *9.5/10*"
3 May 2002,misteraj,2,3,10,The history of the USA is shapped by forrest gump...,"*~-S P O I L E R-~*A briliant brilliant movie, about a kid, in which his IQ is 75, making him different. and from the beginning of the movie, even before the story begins, you see thet forrest is the great great grandchild of admiral forrest, the man who created the KKK's. And from giving Elvis Presly the unique ""leg-shakin'"" move, in his video ""I ain't nothing but a hound dog"". and from there on, he is appearing with great presidents (I don't know how they did this! these are the real presidents!), and making diffrance, even if it's the biggest thing, like saving souls in the viatnam war, and setting the record of running two years in a row,  or by inventing the ""SMILEY"" ;) :) :( or inventing the sticker ""S*** happens"", the world will never be the same once youve seen it through the eyes, of forrest gump... And the famous saying, that life is like a box of chocolate, is true. you can really never guess what comes later, and later. every thing they say matters. so, if you'r gonna watch it, watch twice, or three times. if you can, in a row. it will explain lots'a things."
25 May 2000,gruhl,21,53,2,One of the most over-rated films of all time.,"This has to be one of the most over-rated films of all time. I expected the film to be stupid, which it was, but I didn't expect it to be incredibly boring also. I couldn't even get through the video in one night; I was so bored I had to stop watching it and finish it the next night. Its winning the Oscar for Best Picture crystallized the opinion that I had been forming for several years that the opinion of the Academy is pretty meaningless."
5 May 2022,crnogorac-sasha,2,2,10,Really deserved higher place,"I really think that Forest is greatest movie or all time. Deserves better place on list! I watched this movie few times, and I read the book, tonight I watch it again with my 17 y.o. Daughter, and we really enjoy it!"
23 May 2001,AuntBee1957,14,31,3,A major disappointment,"After all the hype and promotion, I was disappointed at the lack of content. The scenes of nudity and sexuality were unnecessary and made a film which could have been great an embarrassment for those of us who prefer to stay out of other folks' bedrooms.  The acting by Mr. Hanks, however, was superb. (The only reason I gave it a ""3"" instead of a ""1"")  He made me empathize with, and love, Forrest.  His portrayal of this gentle man was the bright spot in this fatally flawed movie."
12 August 2000,a.grassick,4,8,7,Be simple and you'll be happy,"Entertaining (but long!), however the message seems to be ""be simple, don't question authority and life will be fine, be angry, politically active, and come to a bad end"".  Not quite the message I think is healthy to spread!"
26 September 2019,Smmba3,2,2,10,my love,"The greatest movie ever
best sountrack
best drama
Tom Hanks"
14 May 2012,max-swindlehurst,2,4,10,Probably my favorite film of all time.,"This film stands in a class of its own. Right from the start when we see a single white feather drifting around on the breeze until the end of the film you feel as though you are being carried along on an adventure that breathes life back into living. Tom Hanks is simply outstanding as Forest Gump and quite honestly I cannot imagine any other actor in the role of Forest Gump, Tom Hanks has made the role completely his own. Sometimes when I see Tom Hanks in other film roles I imagine him still playing Forest Gump. Forest Gump isn't extraordinary in any way, but the things he experiences are beyond the normal man. You do have to pinch yourself though at times. Is this really happening to Forest Gump or some figment of his fertile imagination. One man mocks Forest Gump for telling tall stories, while another woman present at the same time realizes that what he has been telling them is in fact true, but maybe with some embellishment thrown in for good measure.Forest Gump does it all: plays American football, can run like the wind, has been to the White House to meet multiple American Presidents, gone to war, represented his country at ping-pong, saved peoples lives, befriends somebody who is crippled, run a shrimp fishing business, run across the United Statesand loved a girl. Some people may think that Forest Gump is stupid, but it is a fact that you will find yourself charmed completely by this simple but honest man. You will take him to your heart and see things like he does, in an uncluttered way. And, without doubt you will have a tear or two in your eyes by the end of Forest Gump."
21 January 2014,psyhuahua,1,1,9,One of the best of all time,"First time I watched it, I was 6 y.o, I'm now 25 and I feel always the same when I re-watch this piece of legend. I have may be watched it 20 or 25 times. I grew up with it. I learn a lot from it. This is one of the most emotional movie ever. Always goosebumps, tears and full compassion for Forrest. I put 9 out of 10 because for me there is no perfection. But consider my rate as a 9,99 with Forrest Gump. It deserve all awards wined. All the actors involved are at their top. When we begin the movie, we never want to pause it. As the story go, we can't escape. The original soundtrack is also a piece of legend. 142 minutes full of emotions. I can easily tell the best quotes of the movie as they're unforgettable. I will watch it again for sure, I always recommend it to people. That's all I can say about it, if you have not watched it, HURRY UP ! You won't be disappointed..."
12 July 2007,jesseny-1,3,6,10,An American Classic,"Hanks and Senise are brilliant along with the rest of the cast. From start to finish, most everyone will love this flick. I can't find fault with this movie, and I am shocked by some of the negative comments on this forum because it is a truly great film. I've watched this movie at least 10 times and I just love it. This movie is filled with all the emotions done with precision. Just sit back and enjoy it. In some ways it is so light on the outside and so profound in other ways. Gump is a wonderful movie for all ages and is so very deep. You will die laughing and also cry your eyes out. All you need is a pulse and you will love this movie for ever. 10 out of 10! One of the most memorable movies of all time."
4 September 2009,sol1218,1,6,6,Gumped!,"***SPOILERS*** Incredibly schmaltzy movie about this borderline mentally retarded, with an IQ of 75, person who despite his disability gets himself involved in some of the most earth shaking events, in some cases even initiating them, of mid to late Twentieth Century America.It seems that fame glory and even fortune, which he's seems to be totally oblivious to, magically takes to Forrest Gump, Tom Hanks, like a bee or hungry bear takes to honey. Forrest despite having the mental capacity of an eight year-old ends up being a student, with a straight D average, at the highly touted Alabama State University and, after miraculously recovering from polio as a child, it's top 10 football team's star running back. Forrest is also the major reason that Alabama State was disaggregated despite the state's very pro segregation Governor, George Wallace, standing at the doors of the university not allowing black students to enter!Among the many achievements credited to Forrest is him, as a polio stricken youngster, teaching ""The King""-Elvis Presley-how to swings his hips and shake his behind, while preforming on stage, that made him the rock & roll legend, while still alive and after his death, that he was to become. The film gets more and more ridiculous as it goes along with Forrest not only becoming a national war hero-in him receiving the Congressional Medal of Honor as well as a VC bullet in his behind-in the Vietnam war but being involved in the biggest anti-war demonstration against that war, by just happening to be there, at the same time!Not only is Forrest a war hero he's also a vastly successful businessman, in him cornering shrimp market, a stock market whiz in him buying up hundreds if not thousands of shares in that up and coming ""Fruit Company""-Apple Electronics- for peanuts but is also the man-not Woodward & Burnstein- who broke the story of the Watergate break-in which had President Nixon resign from office in disgrace! While accomplishing all that Forrest in his spare time became the world champion Ping-Pong player defeating China's best at the Summer Olympics!Despite all his accomplishments Forrest feels that something is missing in his life in him being on the outs, she feels that he's somewhat of a weirdo, with his childhood sweetheart Jenny Curran, Robin Wright Penn. It's when Jenny gets pregnant with or without, it's never really fully explained in the movie, Forrest's child that she in her being an unwed mom, and addicted to crack cocaine, decides to finally give in and marry the big schlump. It's after that premature happy ending that Jenny is to find out that she's dying of an incurable disease, obviously AIDS, and leaves a totally confused and befuddled Forrest holding, together with little ""Forrest Gump Jr"", the bag. In the end we see Forrest, like at the start of the movie, sitting on a bench waiting for the bus to take little Forrest to school as he munches on a box of chocolates reflecting on his incredible life that can happen not in real life but only in the movies!"
12 October 1999,stills-6,1,3,4,Suffers from directorial influence,"The best thing in this movie is Gary Sinise. He growls, smirks, and spits his way through a terrific performance before his character is converted to Forrest's religion. Other than that, there's not much meat in this movie. I thought Hanks was pretty good as Gump, but it's not a role that you can screw up too badly because there's very little character to slip into.
The biggest problem with it is the artificial, plastic directing job, something that other Zamekis productions suffer from also. The sequence of dying Lt. Dan ancestors is particularly egregious - it's supposed to be funny, I think, but doesn't quite make it. I'm also at a loss to explain why we needed the Gump within a Gump voiceover narration. It only adds to the syrupy tone with the kind of pseudo-humor you see in many TV commercials. This story could have told itself quite well without this and similar directorial tricks.I was a little bit bothered by the right-wing sensibilities present, but not all that much. I'm used to the co-opting of counter-culture product to prove alternate ideals (like the idea behind John Lennon's ""Imagine""). Using a false history as a dramatic device is OK with me, just do something interesting with it. Hollywood has a tendency to de-legitimize creativity as merely the accident of situation. Zamekis has done this before in Back to the Future, where Chuck Berry supposedly gets his inspiration for ""Johnny B. Good"" from one performance (instead of years of hard work). I hate it when this is used for a joke - and not a very good one, usually. Just like many things in this movie, it's pandering to the nostalgia of the audience. Similar things are done to Bear Bryant. But I digress.The best scene in the movie is when Hanks sees Sinise at the dock and runs into the water to greet him. It sums up both characters beautifully. And despite (or maybe because of) the heavy borrowing from other movies, other good scenes are the barroom scene with Hanks and Sinise, the orgasm scene, and the initial meeting of Hanks and his Drill Sergeant. I mention these because they don't typify the piled-on heavy sentiment that the rest of the movie employs."
15 June 2014,VenomousVermin,1,1,8,The Story Of Life,"Little do we ever ponder over the details of our lives. Such is the story of Forrest Gump, the story of life. If you look at it, it's just a story about a guy, living his life the way we all do. We often overlook at things happening around us, and we don't realize exactly what had happened with our lives.Forrest Gump, the idiot, tells the story of his eventful life. With his below average IQ, and low wit, he had been present in numerous occasions of historical importance, he reveals his life story, and how he had been in each and every one of the events, and how he tried to pursue the love of his life, Jenny.Tom Hanks at his finest, great performance by everyone in the cast, and overall made it one epic movie to watch. The movie had a grasping plot, a great character development, and from the start out, I couldn't stop watching it. This movie definitely goes into my ""Greatest Movies""!"
12 October 2015,spraytor-97991,10,17,10,Forrest Gump,"The movie Forrest Gump is about a boy who suffers from mental retardation. He also suffers with scoliosis and has to wear knee braces. The movie tells a story about his life and his accomplishments. He suffers bullying from the people in town and the kids in school. He grows up and proves a lot of people wrong. The story takes place in a small town called Greensboro, Alabama. Tom Hanks portrays the character Forrest Gump. This movie won eight Oscars, one of them being Best Actor in Leading Role. Tom Hanks won the award in 1995. He did a very good job of showing Forrest Gump without mocking his disability. We meet Forrest's character at bus stop talking to people on the bench about his life accomplishments. After that, the story starts with Forrest' first day on the bus. This is when Forrest first experiences the other kids bullying. Until he meets young Jenny, who lets him sit beside her on the bus. Young Jenny is played by Hanna Hall. Jenny becomes his best friend and doesn't look at his disability as a difference. Forrest and Jenny grow up together and spend all their time together. Jenny has an abusive and drunk father. Older Jenny is played by Robin Wright. Forrest gets many opportunities, he is asked to play football in college. You also see many history events and how innocent Forrest's eyes are to the world. The movie is told in the 1970s, a lot of movements happened in the seventies. The movie shows both Forrest's experiences and Jenny's life, vastly different. Jenny went through the hippie movement, with drugs and peace. Overall the film Forrest Gump is a great movie. It's definitely a movie you could re watch and still enjoy it as much as the first time."
8 February 2014,shelovestravel73,1,1,9,Amazing movie!!,"Forrest Gump is one of my favorite movies of all time. Definitely a classic you have to see it. It starts when Forrest is a little kid and being bullied. Jenny helps him run away from the bullies. He loves Jenny, even more when he grows up. He loves being at her place, by the tree. He lives with his mother but when he's about 20 he needs to go to Vietnam and there he meets the Genera (Gary Sinise). He saves the general but he isn't happy about it. But they eventually start being friends.This movie is about friendship and love. But my absolute favorite from the movie is Forrest's quote; Life is like a chocolate box, you never know what you get."
15 January 2004,enricobonanno,50,122,2,One of the most over-rated American films of all time!!!,"How can you start talking about a movie like ""Forrest Gump"" without being bias on the whole hype that has been surrounding it since it came out. For someone who actually knows about films, it is a personal insult that the Academy Awards considered this movie to be in higher standards than...
Pulp Fiction The Shawshank Redemption Quiz Show and even Four Weddings and a Funeraland how could Robert Zemeckis' (I hate that name) work be considered better than...Krzysztof Kieslowski for RED!!!!!!!!!!! Quentin Tarantino for PULP FICTION!!!!!! Woody Allen for BULLETS OVER BROADWAY!!!!!! Robert Redford for QUIZ SHOW!!!!!!! Not to mention that the Academy is such an airhead that Frank Darabont the director of The Shawshank Redemption wasn't even nominated!!!!!!Let's consider MANY important factors for this movie to be loved blindly, without a true sense of reflection and observation.Number 1: I have to much time on my hands,Number 2: It stars Tom Hanks who undoubtedly represents the white, flawless way of American Life. He is the Jimmy Stewart of today (that could not hurt). He is talented, but highly overrated. He has some excellent performances, but he always seems the same to me. He could never have the talent that actors like Gary Oldman, Ed Harris, Sean Penn, Russell Crowe or Denzel Washington have to reinvent themselves every time in a different role. He is the typical American male sweetheart, regardless everybody loves him. His star power more than his ability as an actor helped this movie to get sold and appreciated.Number 3: Stories about characters with disabilities always, and I mean always sell in Hollywood (Rainman, I am Sam, Nell, My Left Foot, Awakenings, One Flew Over the Cuckoo's Nest) not that I am saying that these great films compare to Forrest Gump, but the idea itself whether good or bad sells.Number 4: The history of the United States is taken rather lightly in this movie, all the events that take place around the character happen without his knowledge in the most unconvincing of methods. Racism, Vietnam, meeting a number of American Presidents, his unheard speech at Lincoln Memorial, the hippies, drugs, Bubba Gump shrimp, apple computers, amongst other historic events in which the character gets involved, but does not seem to grasp the magnitude of those very events. He is mentally handicaped as we are shown from the beginning, so because we are suppose to believe that he is emotionally handicap too. He never seems to get emotionally affected by anything, unless it involves Jenny, even then it does not appear to be convincing or moving in any way.Number 5: The story itself appears to me as manipulative, sappy, uncompromised and made in half measures. It touches certain issues, but never dwells on them with justice. The ingenuity of the character, his disability seems enough reason to feel that all the events are seen with a certain depth. Which they are not. It is unfair, because Hanks' charm and Gump's likeable stupidity work as a hook to entangle people's emotions. It never allows for anyone to make an effort to see beyond the  story and into the gut of what was attempted to be said.Number 6: Stupid moments, everybody loves them, Hollywood is an expert of what people like and what they want to spend their money on. Gump begins a ""marathon"" across the country for no real reason at all, half way decides he's had enough, by then the entire country was following him (as a metaphor for the movie itself). Elvis Presley the King or Rock ends up as a youngster, who knows how, in Gump's house as a visitor. Gump who has braces in his legs miraclously teaches him the dance moves that made him famous. Something that I personally cannot consider to be taken lightly is an issue like the Vietnam War, but Forrest somehow manages to run in and out the jungle in the middle war saving people left and right. Maybe Zemeckis never read a book or even watched a film (Apocalypse Now, Platoon, Full Metal Jacket, Casualties of War) to illustrate him on what really happened on that war. Young soldiers were getting killed by the dozen. Forrest Gump is a fairy tale based on unfounded grounds and hypocritical notions of ""reality"". Oliver Stone dedicated his film Platoon to the American soldiers in Vietnam, he went there for real and saw what happened. Zemeckis has decided to ignore all these factors and still believe that his adored character could even be immune to a experience like Vietnam (in every aspect possible).To conclude please do not let yourself be manipulated, not just because Forrest Gump won the oscar for Best Picture makes it one of the best films of the 90's. The ""sweetness"" of this movie is not even sweet, its only the a ploy, a sales pitch of the American Dream. In 20 years who will remember Forrest Gump, and more importantly who will remember that film when The Shawshank Redemption and Pulp Fiction are still in people's memories for real reasons. They are art films, Forrest Gump the oscar's favorite.And seriously folks if you haven't seen Kieslowski's RED run over to blockbuster and rent it. Its the end of the Color Trilogy. Then you'll know what we mean.thank you. VIVA EL CINE!!!!"
11 August 2014,visualizainc,1,1,8,Hey,"I'm spoiling the end of the movie. I believe this was a made for TV movie. Had a boy in it, who was early twenties I believe. He was driving somewhere and his car fell off a cliff. His mom got a search party with police and they had a hard time finding him. I think he might have took a different route to wherever he was going. In the end his mom finds him and it was days later and she thought he was dead but he was just barely alive. I try to find an old animation movie that I watched as a kid on TV in the 90s (it could be older) and made an enduring impression on me. I remember the ending most vividly: a bloody battle on the top of a hill where two armies clashed, apparently led by a man and a woman inside cyborgs or some kind of robotic vehicle. These two seemed to share a history (fling?? / siblings??) and confronted each other beside a nearby river. They both died. The movie ended tragically with a shot of the great tree on the top of the hill, surrounded by corpses of both armies.. The only other thing I recall is a young man and a woman that spent the night in a house and in the morning the woman transformed in a butterfly and flew away. The man tried to catch her but without success. The butterflies (souls??) seemed central to the movie. It was all very depressing (as you can imagine :-P) but it was so powerful animation that stuck to my head for years! I tried to find it in IMDb, google and anime sites through keywords but to no avail. It seemed to be Japanese animation but I cannot be sure.. Sorry it's so vague I saw this on CBC years ago. Thanks!!"
21 October 2014,spacelime,1,1,10,That's Freaks me out!!,"Forrest Gump is the kind of film that shouldn't work on any level. It's as manipulative as a film can ever be, pulling strings and begging the audience to cry, and the entire event is drowned in sticky-sweet syrup. And yet - incredibly - Forrest Gump truly works. It is not without flaw - in fact, it would be nearly impossible to count down all of its many problems - but this film succeeds in being an entertaining, whimsical, and - at times - quite beautiful portrayal of life, love, and 20th century America. And while one would be quick to point to director Robert Zemeckis in regards to the film's success, or perhaps Eric Roth's screenplay, or even Winston Groom's book upon which the film is based, I think the reason this film works, is because of Tom Hank's legendary performance as the title character.Forrest Gump is a slow-witted Alabama native. But indeed, he has extraordinary talent, and an intriguing life story to tell to whoever will sit next to him at the bus-stop. Despite being embraced by - seemingly - everyone, Forrest Gump actually fared less well than critics. It holds a 72% on Rotten Tomatoes, which is a good score, but not a great one. This is largely because Forrest Gump will not appeal to the cynical. And Lord knows that film critics get enough hate as it is, but there's simply no two ways about it: Film critics, generally speaking, are more cynical than the average movie-goer. Those willing to accept the occasionally preposterous nature of the film and the sometimes cloying sentimental tone will find a lot to enjoy. But if you've never quite cottoned to the sappier efforts of Steven Spielberg or renaissance Disney, you may find Forrest Gump to be an eternal 142 minutes.One of the problems with Forrest Gump is that the film goes to exceedingly great lengths to make Forrest as endearing and likable as possible. And honestly, it wasn't necessary; he's already a likable character. Additionally, Forrest Gump just seems to be an expert at everything. When we learn he's an incredibly fast runner, we buy that. But after we learn he's incredible at putting guns together, playing ping-pong, etc., things get a little stale.On top of that, Forrest Gump also has a running gag in which Forrest turns out to be the originator of several pop culture staples, from one of Elvis Presley's dance moves, to the creator of the ""smiley"" face, etc. Forrest Gump spends so much time winking at the audience, one begins to ponder the likelihood of contracting an eye-lid blister.In spite of the film's many problems, however, Forrest Gump is a good film, largely thanks to Tom Hanks. His performance adds an element of genuineness and sincerity to the picture, thus balancing the syrupy sap. On paper, the Forrest Gump character comes off as cloying, but when you see Tom Hanks portray this character, it not only works, it comes to life. This is not a case of a great performance making a decent film worth seeing. This is a great performance that elevates everything surrounding it. It gives the movie a classy nature that makes the sentiment feel earned.There are genuine moments of beauty and grace. In fact, some sequences are almost stunningly beautiful. When the film eases back a little on the sweetness, it has an old-fashioned appeal to it, and an unmistakable charm in the aesthetics of the picture.The visual effects are superb. Forrest Gump seamlessly blends with the archival footage in an effect that still holds up today. Even more impressive - to my eyes, anyway - is the effect used for a character who has lost his legs in the war, and must function without them.I've already praised Hanks' performance, but the rest of the cast is worth noting too. Robin Wright plays Forrest's love interest, Jenny, in a more serious role. She captures the depth of the character, and is never as annoying as she might have been in less capable hands. Gary Sinise as Dan Taylor delivers a performance that's absolutely marvelous, and even giving Hanks a bit of a run for his money. Sinise's performance is powerful and gripping. Sally Fields portrays the most charming of the cast, Forrest's mother, in a sweet but memorable supporting role. Michael Conner Humphreys and Hanna R. Hall portray young Forrest and young Jenny respectively in excellent child performances.Alan Silvestri's score is very pretty, but it receives an absurdly little amount of screen time. It gets two major appearances (other than the credits), and that is the very beginning, and the very end. You hardly hear it at all the rest of the film, which is largely populated with obnoxious, time-period- accurate, pop and rock songs. While they are interesting from a stylistic point of view, they are simply atrocious from a musical one. They end up stealing a lot of screen time that would have been better served by Silvestri's much more palatable musical score.Forrest Gump is heavily flawed, but it has some wonderful moments. Tom Hanks gives the performance of his life, and despite too much sweetness at times, the film is a real charmer. The acting is great, the screenplay is great, the score is great, and the characters are great. The over- sentimentality brings the film down a bit at times, but it's hard to imagine that too many people would leave Forrest Gump without feeling at least a little better about life."
7 June 2016,csmit1015,6,12,10,Excellent movie,"Forrest Gump 1994 ‧ Drama film/Comedy-drama ‧ 2h 25m 8.8/10 IMDb 72% Rotten Tomatoes 82% Metacritic Slow-witted Forrest Gump (Tom Hanks) has never thought of himself as disadvantaged, and thanks to his supportive mother (Sally Field), he leads anything but a restricted life. Whether dominating on the gridiron as a college football star, fighting in Vietnam or captaining a shrimp boat, Forrest inspires people with his childlike optimism. But one person Forrest cares about most may be the most difficult to save -- his childhood love, the sweet but troubled Jenny (Robin Wright). Director: Robert Zemeckis Screenplay: Eric Roth Featured songs: Running on Empty, Free Bird, more Awards: Academy Award for Best Picture, more Critic reviews Forrest Gump is a movie heart-breaker of oddball wit and startling grace. Full review Peter Travers·Rolling Stone History just wouldn't be the same without Forrest Gump. Movie history, that is. An IMAX re-release 20 years later makes us want to know exactly where he was running to so fast. Full review Paul Asay·Plugged In"
27 April 2015,tommasoparis,1,1,9,A movie that you won't forget,"Forrest Gump, while not intelligent, has accidentally been present at many historic moments, but his true love, Jenny Curran, eludes him. I started to watch this movie without so much enthusiasm because I had never seen before, I wanted to be who doesn't like a movie which everyone loves, just to be different. I guessed that was really easy make a good movie about a not smart guy with some mind's problem, it's a story that everyone would like. Instead I found this movie marvellous, gorgeous, interesting, charming... When I have an idea I usually keep it until the end of the movie instead in this case something changed. I really loved this movie, besides the popular sentences: ""Run, Forrest, Run!"" that is smart I enjoyed everything. I liked the choices for the songs during the whole movie, I heard Sweet Home Alabama, Free Bird, Imagine... And when Forrest met John Lennon and they began to talk about China and references about the words of Imagine songs, I laughed so much. Yes, because this is a very important movie, in several moments it was funny but in others there were deep meaning, just everything that Forrest's mom taught to him and said worth the price ticket. Besides this movie talks about how is difficult to be such a different person in our world and above all how solve this problem because Forrest Gump, with the every problem of the world became a promoted student, football player, soldier, captain, and above all he became such a good friend, husband and dad!"
14 December 2018,vacio-43323,2,4,10,Masterpierce,"It's a masterpiece, it's the only thing I can say."
28 November 2018,mrd-34972,2,3,8,When Movies were fun...,"I remember seeing Forest Gump in the movie theater twice. A movie that you'd actually want to see a second time in the theater is rare these days. I really liked this movie and to this day still will watch it when it's on TV. The acting was great, and characters were fun and enjoyable. Tom Hanks is still one of my favorite actors and along with Robert Zemikis directing you can't go wrong with that combo. The special effects are a bit dated but at the time was pioneering getting Hanks in with all those old historical clips. Still a fun watch. I highly recommend to those who may not have seen it."
24 October 1998,emm,1,4,9,"Hands down, one of the finest works of American cinema.","Call me CRAZY! I usually get to view tons of good cheap movies in my lifetime, but that's not always what I see. Every once in a while, I'll also see a film the the entire American public has enjoyed and disliked through the years gone by. Among those is FORREST GUMP, which proved Tom Hanks as an acclaimed dramatic actor. The tale of a young man living through the life and times is among the many landmarks existing in cinema today. No one understood that the nostalgic visuals and props (plus the legless Gary Sinise) were actually real and not copied or duplicated, meaning an Oscar winner. It is both funny, serious, and heartbreaking for one entire movie, but it isn't labeled as a ""comedy"" like many have called it. The film greatly shows Hanks maturity after his comical heydays, and it continues on. It also shows the way past generations of time are reborn in this present, but disillusioned era. FORREST GUMP is a bona fide genuine classic that will stick around in future generations to come. I ADMIT IT!"
1 April 2002,orekhovo,6,10,"
                            Was this review helpful?  Sign in to vote.
                        ",Few thoughts,"Even this movie is old by any standard i have seen it for the first time only today. And when i logged in to see user comments i wasn't surprised to see divided user opinions. This movie can be interpreted differently and provoking in general. Forest Gump by Robert Zemeckis can be movie about anything you want. It can be movie about American History at galnce, Vietnam or about not too bright guy named Forrest Gump who gets lucky. He survives in Vietnam, make a few millions, etc... although i was surprised that amongst nearly 100 comments i have read. I havent' seen anyone who would define a film storyline as a lovestory, not as american history at glance with offensive characters painted by stupid Forrest Gump and his black best friend, who is not so bright too and speak about his shrimp business all the time. A love story of two strong personalities, who live their life through their mistakes to surrender to what was set long time ago."
23 January 2020,macmclane-42625,1,1,8,Great Movie,Great movie about America. It will make laugh and cry.
24 March 2017,sohum_s,1,1,10,Masterpiece encompassing all aspects of life,"Forrest Gump is a classic movie and one of my favorite movies of all time. The movie shows the life of Forrest Gump through a variety of lenses and each time it carries a simple, yet profound message. It feels like a never-ending journey through life but becoming increasingly more interesting through each new phase. This is a movie which will make you feel good about humanity and maybe make you into a better person.Tom Hanks delivers an exceptional performance as Forrest Gump. There is excellent character development shown. I think the best part of his character is that despite the various obstacles he faces, his good heart and mindset always lets him continuously improve his life. His sincerity and simplicity is touching and allows the viewer to connect on every level with Forrest Gump. I also appreciate this film for being able to weave the life of an individual with the historical and social background of the relevant time periods. There are some explicit historical scenes, such as the Vietnam War scenes, and they are filmed well. The social class subtleties embedded in such scenes are interesting as well. I am sure if I watch this film another time, I will notice even more noteworthy details pertaining to social issues. This film avoids the dilemma of not being historically accurate because it does not have to be - Forrest Gump creates the history himself."
1 May 2019,Bonitao,1,2,10,The 10/10 Gump,"One of the best films, well portrays the 60.70.80 years. It shows various social movements in the United States, discussions about loyalty and love of neighbor. 10/10 cinema masterpiece with certainty"
